 knee_pos_x, knee_pos_y, time
5.94466,49.02000,0.06340
5.94862,49.00600,0.16150
5.94319,49.01580,0.26037
5.93751,49.00474,0.35876
5.93390,49.01542,0.45665
5.93839,49.01863,0.55599
5.93799,49.01959,0.65423
5.94839,49.22288,0.75258
5.94382,49.80886,0.85098
5.94395,50.11766,0.94890
5.94834,50.28730,1.04706
5.94024,50.31719,1.14514
5.93848,50.42416,1.24384
5.93320,50.54025,1.34256
5.91348,50.54707,1.44039
5.91820,50.43712,1.53843
5.89877,50.18714,1.63767
5.91721,49.76214,1.73818
5.90444,49.52264,1.83666
5.92952,49.26879,1.93491
5.94202,49.22064,2.03348
5.94691,49.25519,2.13194
5.92357,49.29356,2.22990
5.90721,49.30507,2.32825
5.90381,49.28752,2.42666
5.90789,49.28226,2.52541
5.90993,49.28068,2.62361
5.90328,49.27320,2.72212
5.88397,49.31296,2.82032
5.88565,49.31089,2.91860
5.88225,49.28927,3.01726
5.88207,49.27578,3.11502
5.88160,49.24373,3.21386
5.86477,49.21312,3.31221
5.85347,49.17594,3.41070
5.84340,49.15078,3.50894
5.82719,49.00323,3.60690
5.86001,48.86097,3.70575
5.87236,48.74129,3.80352
5.86442,48.58639,3.90225
5.87654,48.38592,4.00059
5.88500,48.32577,4.09900
5.87498,48.34973,4.19710
5.88912,48.36392,4.29521
5.90983,48.42418,4.39367
5.90667,48.82725,4.49173
5.86552,49.41018,4.59022
5.78452,50.55805,4.69138
5.76806,51.21742,4.78956
5.80389,51.41522,4.88803
5.82105,51.53757,4.98649
5.80437,51.49027,5.08493
5.81936,50.95808,5.18267
5.93781,49.89542,5.28162
6.06053,49.59763,5.37971
6.12119,49.60629,5.47838
6.11182,49.61589,5.57613
6.10916,49.52077,5.67479
6.08511,49.74423,5.77309
6.17040,49.55927,5.87191
6.28929,49.15378,5.97016
6.37192,48.55613,6.06849
6.29669,48.22284,6.16699
6.29878,48.08085,6.26528
6.33659,48.10826,6.36312
6.34842,48.11648,6.46152
6.34034,48.09094,6.55983
6.33324,48.13928,6.65796
6.29139,48.72778,6.75602
6.23957,49.47834,6.85532
6.20777,49.64750,6.95335
6.21506,49.90825,7.05237
6.21459,50.11248,7.14990
6.21065,50.04774,7.24820
6.19361,49.87432,7.34705
6.12433,49.32530,7.44489
6.13665,48.53059,7.54589
6.17302,48.11718,7.64428
6.18809,47.95815,7.74264
6.18222,48.16245,7.84093
6.16976,48.78373,7.93960
6.15534,49.09612,8.03791
6.15913,49.33684,8.13630
6.16572,49.43005,8.23474
6.16504,49.50002,8.33310
6.16900,49.58400,8.43110
6.16045,49.73520,8.52933
6.13759,49.85756,8.62769
6.10031,49.29927,8.72625
6.14013,48.46678,8.82499
6.16187,48.37103,8.92322
6.15774,48.28631,9.02174
6.15447,48.28189,9.12005
6.16323,48.65157,9.21833
6.14096,48.78347,9.31688
6.13783,48.55004,9.41509
6.15195,48.53601,9.51352
6.15739,48.62980,9.61187
6.14551,48.83294,9.71015
6.14522,48.99188,9.80855
6.15713,49.22856,9.90601
6.17790,49.37657,10.00449
6.16985,49.37197,10.10364
6.15785,49.41959,10.20077
6.15184,49.41288,10.29948
6.15153,49.41786,10.40121
6.15031,49.37736,10.49929
6.17175,49.48421,10.59732
6.14637,49.48126,10.69569
6.13575,48.75938,10.79390
6.19409,48.30481,10.89231
6.18697,48.18944,10.99103
6.18003,48.17583,11.08940
6.18116,48.15075,11.18776
6.19812,48.54922,11.28615
6.21550,49.07477,11.38454
6.22495,49.63143,11.48305
6.22515,50.18343,11.58083
6.22288,50.46103,11.67994
6.22001,50.55131,11.77772
6.22287,50.59239,11.87650
6.20095,50.47172,11.97403
6.12535,49.77752,12.07268
6.08986,49.60425,12.17153
6.06008,49.29328,12.26993
6.09194,49.19998,12.36825
6.08837,49.34699,12.46659
6.10876,49.68510,12.56497
6.10439,49.86353,12.66333
6.10209,49.86806,12.76106
6.10272,49.86942,12.85960
6.10488,49.86983,12.95788
6.09654,49.84195,13.05559
6.11824,49.98758,13.15753
6.11082,50.26928,13.25561
6.11287,50.35378,13.35425
6.12629,50.39313,13.45218
6.12553,50.58694,13.55052
6.10996,50.68708,13.64894
6.10120,50.57012,13.74731
6.09664,50.55604,13.84560
6.09351,50.51681,13.94396
6.05103,50.23904,14.04260
6.05076,49.80571,14.14049
6.05918,49.57771,14.23891
6.07391,49.36931,14.33766
6.07996,49.32779,14.43609
6.07635,49.25934,14.53443
6.07956,49.17580,14.63302
6.08348,49.18574,14.73085
6.08624,49.16772,14.82897
6.08271,49.18332,14.92733
6.08085,49.15299,15.02580
6.07881,48.98990,15.12475
6.09316,48.61197,15.22193
6.10790,48.39359,15.32132
6.12621,48.17408,15.41978
6.13950,48.10822,15.51798
6.14410,48.08847,15.61644
6.14450,48.10354,15.71481
6.14615,48.08706,15.81319
6.16206,48.36212,15.91361
6.15382,48.80864,16.01228
6.13392,48.94259,16.11063
6.12425,48.99678,16.20845
6.11917,49.01303,16.30721
6.11715,49.01791,16.40568
6.11877,49.00537,16.50376
6.11286,48.98061,16.60245
6.11008,48.72118,16.70063
6.12402,48.39136,16.79904
6.13505,48.21541,16.89691
6.15843,48.10662,16.99524
6.16234,48.05299,17.09379
6.15507,48.07190,17.19212
6.15713,48.28057,17.29052
6.15460,48.67217,17.38911
6.15539,49.15365,17.48748
6.18081,49.74610,17.58590
6.18481,50.23883,17.68423
6.19017,50.58265,17.78260
6.18313,50.68579,17.88129
6.17435,50.71674,17.97937
6.14235,50.62802,18.07706
6.06104,49.85241,18.17613
6.05877,49.36772,18.27369
6.07348,49.25032,18.37218
