knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.917038256423506 y:49.07723466076369
5.93751,49.00474,0.45334,2,2
5.93320,50.54025,0.95086,0,0
5.87654,48.38592,2.61322,4,3
6.34842,48.11648,2.46901,4,4
6.21459,50.11248,0.71380,1,1
6.16504,49.50002,1.20863,1,1
6.15195,48.53601,1.16158,3,3
6.15785,49.41959,0.72377,2,2
6.18003,48.17583,0.82556,4,4
6.22001,50.55131,0.74469,0,0
6.10439,49.86353,0.87972,1,1
6.12553,50.58694,0.85858,0,0
6.07635,49.25934,0.96250,2,2
6.13950,48.10822,0.97215,4,4
6.12425,48.99678,0.72690,2,3
6.15843,48.10662,0.77302,4,4
6.18313,50.68579,0.88142,0,0
6.09763,49.84515,0.84267,1,1
6.09013,48.67359,1.16212,3,3
6.07014,49.19154,1.05337,2,2
