 knee_pos_x, knee_pos_y, time
4.61404,48.03059,0.04575
4.61027,48.03018,0.14388
4.56351,48.05105,0.24248
4.52726,48.07832,0.34092
4.51249,48.06549,0.43990
4.56191,48.08265,0.53779
4.61613,48.24179,0.63565
4.67170,48.68154,0.73442
4.74997,49.11446,0.83283
4.82557,49.23034,0.93120
4.88219,49.23010,1.02974
4.89559,49.26503,1.12778
4.89894,49.31751,1.22561
4.89337,49.32625,1.32467
4.89416,49.32888,1.42195
4.89470,49.30866,1.52029
4.89860,49.28860,1.61968
4.90246,49.24758,1.71810
4.90224,49.10927,1.81647
4.89675,49.16578,1.91494
4.87934,49.24573,2.01308
4.85225,49.24872,2.11345
4.83103,49.24962,2.21169
4.81542,49.30588,2.31019
4.80208,49.38577,2.40872
4.79296,49.44473,2.50714
4.78073,49.52542,2.60526
4.77511,49.60563,2.70381
4.77361,49.61569,2.80222
4.77835,49.59071,2.90064
4.77148,49.58321,2.99898
4.77242,49.56696,3.09729
4.77302,49.56209,3.19568
4.76532,49.46263,3.29424
4.76101,49.08279,3.39256
4.77771,48.84984,3.49094
4.76730,48.77995,3.58897
4.76484,48.72399,3.68737
4.76757,48.66520,3.78627
4.75469,48.63356,3.88437
4.75461,48.60307,3.98277
4.75340,48.56592,4.08118
4.75810,48.49878,4.17942
4.76747,48.47863,4.27778
4.76930,48.47259,4.37505
4.76472,48.47078,4.47370
4.76207,48.47723,4.57415
4.76397,48.50717,4.67116
4.76107,48.48815,4.76947
4.76566,48.53145,4.87022
4.75862,48.49543,4.96871
4.76325,48.36563,5.06652
4.77892,48.20769,5.16481
4.78329,48.21631,5.26389
4.77874,48.21889,5.36207
4.77151,48.20567,5.46007
4.77441,48.18070,5.55871
4.77544,48.11721,5.65700
4.78838,48.07716,5.75544
4.79055,48.06515,5.85377
4.78830,48.06154,5.95161
4.78839,48.03946,6.05000
4.77908,48.05384,6.14858
4.77833,48.05815,6.24702
4.77672,48.05945,6.34557
4.77498,48.03883,6.44397
4.77294,48.03265,6.54227
4.77896,48.00980,6.64079
4.77432,47.94694,6.73938
4.76432,47.88608,6.83757
4.90741,47.83282,6.93597
4.94832,47.79585,7.03429
4.95767,47.74275,7.13258
4.95426,47.76883,7.22982
4.95439,47.75565,7.32848
4.95524,47.73069,7.42776
4.95541,47.74421,7.52596
4.94929,47.79026,7.62681
4.79857,47.78308,7.72494
4.90152,47.78092,7.82354
4.93972,47.78028,7.92124
4.79758,47.75908,8.01960
4.89363,47.71072,8.11797
4.76425,47.68222,8.21688
4.72155,47.67367,8.31511
4.71433,47.65010,8.41340
4.70058,47.64303,8.51207
4.84277,47.59891,8.61055
4.73543,47.60667,8.70862
4.71093,47.60900,8.80693
4.69435,47.63070,8.90533
4.69277,47.63721,9.00384
4.69445,47.61816,9.10224
4.68789,47.61245,9.20063
4.68014,47.61073,9.29894
4.67523,47.56822,9.39734
4.67738,47.53447,9.49576
4.68368,47.52434,9.59351
4.67977,47.52130,9.69247
4.67744,47.49239,9.79018
4.69230,47.51172,9.88916
4.69174,47.48952,9.98749
4.69033,47.47585,10.08584
4.69440,47.50676,10.18287
4.69745,47.48803,10.28494
4.69666,47.48241,10.38332
4.69464,47.48072,10.48160
4.69028,47.50822,10.57996
4.83832,47.67747,10.67834
4.77731,48.04324,10.77606
4.77762,48.63597,10.87439
4.74364,49.12179,10.97272
4.72883,49.37254,11.07147
4.72087,49.44776,11.17017
4.71838,49.36533,11.26854
4.72460,49.12360,11.36693
4.74641,48.72208,11.46525
4.76046,48.70662,11.56354
4.75797,48.65999,11.66166
4.75455,48.73700,11.76032
4.74782,48.72510,11.85851
4.74743,48.74253,11.95724
4.73996,48.72676,12.05522
4.74070,48.74303,12.15329
4.74275,48.72691,12.25201
4.74830,48.61007,12.35049
4.75002,48.33702,12.44885
4.76249,48.08711,12.54661
4.76738,47.91413,12.64557
4.76447,47.79924,12.74395
4.78677,47.76477,12.84233
4.83462,47.81743,12.94045
4.88430,47.88923,13.04119
4.91821,47.93177,13.13915
4.92883,47.84653,13.23801
4.94138,47.82096,13.33636
4.97719,47.67329,13.43483
4.99681,47.53099,13.53306
4.97742,47.25030,13.63137
4.87166,46.90009,13.72994
4.67000,46.63403,13.82751
4.50723,46.58221,13.92587
4.37007,46.42666,14.02484
4.30956,46.40100,14.12318
4.28784,46.39330,14.22104
4.26738,46.36999,14.31990
4.27252,46.36300,14.41838
4.26607,46.36090,14.51678
4.26514,46.36027,14.61514
4.30440,46.63308,14.71361
4.40040,46.93192,14.81193
4.45842,47.24558,14.91014
4.46410,47.59867,15.00860
4.44669,48.01960,15.10677
4.46692,48.39788,15.20521
4.48035,49.18336,15.30363
4.51640,49.81801,15.40201
4.53005,50.23940,15.50036
4.54990,50.63882,15.59876
4.56748,50.85665,15.69707
4.59282,50.97799,15.79463
4.62676,51.05640,15.89595
4.70560,51.09392,15.99399
4.72019,51.10518,16.09227
4.67179,51.07355,16.19104
4.63989,50.95907,16.28935
4.60053,50.57472,16.38776
4.54677,49.87842,16.48647
4.52136,49.20752,16.58465
4.51670,48.79626,16.68233
4.50904,48.43488,16.78064
4.49501,48.27046,16.87893
4.49697,48.12314,16.97790
4.48088,48.05794,17.07629
4.45975,48.01738,17.17471
4.47683,48.23621,17.27308
4.51804,49.00886,17.37101
4.54915,49.80066,17.46983
4.57260,50.33220,17.56828
4.59169,50.77866,17.66659
4.59275,50.89860,17.76483
4.59214,50.91358,17.86345
4.59203,50.93907,17.96191
4.58914,50.92572,18.06001
4.58696,50.92172,18.15841
4.57994,50.91351,18.25670
4.57551,50.88305,18.35509
4.54485,50.53792,18.45341
4.52441,50.00737,18.55168
4.51359,49.92521,18.65004
4.51025,49.91456,18.75088
4.51220,49.85537,18.84932
4.50211,49.79561,18.94697
4.50302,49.60968,19.04598
4.50761,49.60990,19.14413
4.50371,49.61697,19.24266
4.50493,49.65409,19.34092
4.50747,49.67923,19.43942
4.50706,49.70777,19.53711
4.51105,49.75833,19.63533
4.50628,49.76650,19.73383
4.50058,49.67795,19.83261
4.49233,49.33638,19.93101
4.47675,48.59692,20.02937
4.45858,48.04607,20.12776
4.44092,47.81782,20.22608
4.44348,47.74935,20.32430
4.44427,47.65180,20.42288
4.47095,47.58054,20.52109
4.50052,47.55916,20.61968
4.51018,47.55275,20.71815
4.51923,47.55082,20.81642
4.52495,47.52925,20.91480
4.53208,47.52277,21.01315
4.53658,47.54183,21.11164
4.56555,47.66655,21.20984
4.68710,47.74596,21.30813
4.67934,47.76979,21.40647
4.60353,47.67894,21.50727
4.57165,47.68668,21.60570
4.57133,47.65400,21.70395
4.58719,47.70020,21.80176
