 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.616211374487905 y:48.13185823944498
4.89337,49.32625,1.40876,2,2
4.77835,49.59071,1.49650,1,1
4.76472,48.47078,1.66430,4,4
4.78839,48.03946,1.56417,5,5
4.95426,47.76883,1.17772,6,6
4.84277,47.59891,1.32923,7,7
4.69440,47.50676,1.55086,8,8
4.74743,48.74253,1.77025,3,3
4.30956,46.40100,2.23603,9,9
4.62676,51.05640,1.77635,0,0
4.59214,50.91358,1.98297,0,0
4.50747,49.67923,1.57483,1,1
4.38585,47.50118,7.05293,8,8
4.38139,47.80445,1.47416,6,6
4.40131,45.68684,1.38403,9,9
4.18446,48.98780,1.52946,2,2
4.26736,48.09574,2.26367,5,5
4.24866,48.38939,1.53912,4,4
4.28220,47.74136,2.98007,6,7
4.24134,48.55306,1.28273,3,3
