 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.9263496962260573 y:52.5523576506147
3.95199,53.94935,1.38323,0,1
4.02422,51.01906,1.47069,4,4
3.97186,53.88492,1.59190,0,2
3.91922,52.69552,1.63084,2,3
4.03863,0.00000,1.14493,4,0
3.91589,54.07457,1.49985,0,2
3.99994,51.28102,1.96687,4,4
3.88977,54.75138,1.67654,0,1
3.91576,52.20840,1.97128,3,3
3.86052,55.73920,1.32602,0,0
3.91361,54.09985,1.95681,0,1
3.98726,51.07889,1.69933,4,4
3.87050,53.96064,1.51838,0,2
3.92468,56.21319,1.42891,0,0
3.93114,51.95008,1.73130,4,3
3.88428,55.16853,1.49687,0,1
3.91902,51.97138,1.10374,3,2
3.88047,55.61033,1.39431,0,0
3.91667,52.43062,1.72047,2,3
3.98100,51.04171,1.55086,4,4
