 knee_pos_x, knee_pos_y, time
5.35724,45.64054,0.09785
5.34699,45.64016,0.19589
5.34008,45.64005,0.29458
5.33974,45.64001,0.39298
5.32131,45.64000,0.49139
5.32442,45.64000,0.58968
5.39262,45.66100,0.68817
5.54336,45.95430,0.78623
5.63911,46.21729,0.88496
5.70565,46.00219,0.98330
5.72259,45.84666,1.08162
5.68489,45.77900,1.18003
5.65115,45.70270,1.27839
5.64901,45.62381,1.37678
5.69062,45.57914,1.47522
5.76908,45.56574,1.57334
6.07983,45.89072,1.67173
6.32548,45.75722,1.77244
6.35660,45.96917,1.87039
6.29712,45.81575,1.96911
6.18329,45.65772,2.06734
5.92071,45.56832,2.16595
5.79743,45.54150,2.26436
5.75156,45.61045,2.36289
5.72318,45.67313,2.46040
5.71510,45.72694,2.55873
5.70043,45.70808,2.65757
5.69389,45.68142,2.75616
5.70207,45.67343,2.85436
5.70749,45.67103,2.95248
5.70120,45.67031,3.05118
5.72391,45.53709,3.14960
5.93898,45.70713,3.24775
6.36311,45.95414,3.34627
6.37988,46.08424,3.44418
6.51530,46.08827,3.54247
6.55538,45.85148,3.64079
6.54507,45.40944,3.73961
6.52259,44.91283,3.83795
6.50725,44.68685,3.93622
6.53630,44.65406,4.03429
6.57083,44.67922,4.13321
6.58448,44.74276,4.23153
6.58757,44.90183,4.32990
6.58438,44.93555,4.42817
6.59967,45.09966,4.52882
6.62412,45.68790,4.62733
6.20099,45.57737,4.72507
6.05644,45.85221,4.82408
5.67755,45.89966,4.92223
5.40650,45.92790,5.02037
5.16124,46.19537,5.11913
4.85996,46.07261,5.21754
4.61334,46.00078,5.31602
4.48669,45.97923,5.41352
4.23403,45.75577,5.51179
3.98071,45.63273,5.61083
3.78259,45.67282,5.70936
3.50263,45.88785,5.80778
3.75146,45.80535,5.90580
4.02876,45.99761,6.00441
3.54331,46.13228,6.10274
3.23994,46.11668,6.20111
3.17826,46.13301,6.29911
3.18178,46.13790,6.39695
3.16957,46.13937,6.49568
3.29016,46.11881,6.59453
3.32152,46.13364,6.69289
3.32163,46.11709,6.79130
