 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.331989341954886 y:46.32171926460731
5.75412,46.28059,2.91691,13,13
4.78585,45.77711,2.85788,0,0
3.54995,46.64067,3.01237,0,3
6.08467,45.42641,2.98072,14,12
4.83021,46.42150,2.47805,0,9
5.56008,46.44024,1.42841,10,10
5.16332,46.75041,2.83570,4,6
4.41352,46.39689,2.40555,0,2
5.24921,46.43294,2.48495,6,8
4.50256,46.85985,3.30924,0,4
4.15058,46.20015,2.80178,0,1
4.79264,46.45686,2.32883,0,5
7.17397,44.84124,2.08139,14,14
5.56234,46.59719,2.55421,10,11
4.81817,46.47987,2.58713,0,7
5.50716,46.53043,1.92141,10,9
6.33049,45.13116,2.47738,14,11
7.03366,44.45711,1.91214,14,14
6.07600,46.16986,2.12645,14,13
5.31558,46.78468,2.53009,7,7
