 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.363128868041679 y:47.27704115717814
5.75156,45.61045,2.42351,13,12
6.50725,44.68685,1.55105,14,13
3.17826,46.13301,2.40741,0,0
4.49864,45.46051,1.58697,0,3
5.78579,45.84557,2.32872,13,9
4.14440,45.86956,1.95717,0,1
5.98098,46.20023,2.72366,14,10
5.32026,46.07843,2.01058,6,4
6.08516,44.84085,2.11638,14,11
4.94308,45.69929,1.92471,1,5
5.64171,45.88019,1.76400,11,8
5.19562,46.18799,1.63496,5,6
6.85882,45.11115,2.10033,14,14
4.29432,45.93366,2.13698,0,2
5.59535,46.06244,2.05217,10,7
5.45100,46.05981,2.82187,8,7
6.73325,45.12237,2.78967,14,13
5.02153,46.44564,2.83351,2,4
5.60617,46.36563,1.54258,11,6
5.38680,46.31966,1.11442,7,5
