 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.823540000178962 y:48.51041305714417
5.99447,48.25001,3.79276,10,10
6.14387,48.22000,3.00681,12,12
6.07054,48.25000,1.69354,11,11
6.53031,47.87319,1.18297,14,14
5.64082,47.52216,4.36528,4,3
6.20231,48.22187,2.82220,13,13
4.61970,47.58646,1.55347,0,0
5.42141,47.26879,4.10673,1,1
5.70633,47.75049,3.95720,5,5
5.48088,47.33931,4.14284,2,2
5.69238,47.78157,2.19240,5,4
5.81875,48.44981,2.29630,7,7
5.98935,48.25918,2.10440,9,9
5.73075,48.51177,1.24557,6,6
5.82675,48.32901,2.14002,7,8
6.01640,48.25000,3.23734,10,10
5.56601,47.45937,4.58143,3,3
5.89443,48.30671,2.60993,8,8
5.74043,48.53089,1.21445,6,6
5.69832,47.65661,5.02961,5,5
