 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.132871611008329 y:47.31196224955545
4.55853,50.28130,2.04873,0,0
4.44296,46.47984,2.79041,18,18
4.53557,46.84018,1.62903,14,14
4.66569,47.77836,1.77823,7,7
4.58959,47.10260,2.12811,12,11
4.60866,48.52917,2.72006,3,3
4.67649,46.80289,6.95390,15,15
4.72696,48.92518,1.66854,1,1
4.68184,46.66713,3.33794,16,16
4.74596,48.16800,2.96966,5,5
4.78900,47.30813,1.82250,10,10
4.74939,46.56901,3.35399,17,17
4.61753,45.84783,1.46158,19,19
4.71653,47.40101,2.60973,9,9
4.66792,48.76141,2.05745,2,2
4.75149,47.03230,2.83660,12,12
4.74582,47.60267,1.70077,8,8
4.73451,46.91104,1.74052,14,13
4.65433,48.40138,1.68934,4,4
4.65281,48.09068,1.46179,6,6
