 knee_pos_x, knee_pos_y, time
4.24332,47.42868,0.05469
4.23725,47.36660,0.15291
4.24841,47.37598,0.25087
4.24364,47.39979,0.35172
4.21819,47.38594,0.45044
4.20783,47.35378,0.54868
4.21601,47.08513,0.64655
4.22567,46.82954,0.74554
4.18644,46.75286,0.84384
4.12986,46.75086,0.94222
4.18426,46.77126,1.04071
4.29721,47.19738,1.13899
4.42111,47.75921,1.23733
4.53383,48.46676,1.33496
4.61635,49.13403,1.43331
4.65299,49.62121,1.53200
4.65642,49.86536,1.63030
4.63561,50.00161,1.72862
4.60360,50.08448,1.82723
4.58593,50.21434,1.92568
4.55853,50.28130,2.02408
4.53098,50.32239,2.12242
4.51455,50.33472,2.22083
4.50161,50.28942,2.31919
4.49076,49.96782,2.41763
4.47639,49.35335,2.51600
4.47689,48.65800,2.61438
4.49113,47.98040,2.71272
4.53750,47.58112,2.81107
4.55002,47.28634,2.90936
4.54498,47.06490,3.00731
4.53947,46.93547,3.10610
4.54896,46.78464,3.20680
4.55540,46.69739,3.30480
4.56265,46.65022,3.40358
4.54298,46.63607,3.50191
4.51508,46.55482,3.59964
4.51357,46.50245,3.69864
4.51519,46.42373,3.79700
4.51767,46.35812,3.89541
4.50250,46.38044,3.99374
4.46807,46.40813,4.09220
4.43252,46.39544,4.19044
4.42733,46.41263,4.28798
4.43731,46.45979,4.38635
4.43441,46.47394,4.48538
4.43600,46.47818,4.58339
4.43438,46.47945,4.68174
4.44296,46.47984,4.78001
4.45026,46.47995,4.87878
4.44925,46.50799,4.97715
4.44386,46.48840,5.07547
4.44499,46.51052,5.17388
4.45949,46.81116,5.27225
4.47877,47.03435,5.37095
4.49916,47.12230,5.46903
4.52065,47.12769,5.56748
4.54134,47.08031,5.66584
4.54652,47.02409,5.76421
4.54167,46.92323,5.86195
4.54182,46.91397,5.96297
4.54565,46.86219,6.06164
4.54574,46.84666,6.15996
4.54137,46.84200,6.25837
4.54445,46.84060,6.35668
4.53557,46.84018,6.45451
4.54358,46.86805,6.55281
4.53633,46.87642,6.65159
4.53516,46.87892,6.75009
4.54714,46.92168,6.84859
4.54624,47.24250,6.94692
4.55436,47.49975,7.04528
4.57437,47.73793,7.14363
4.59812,47.94238,7.24117
4.62226,48.02471,7.33948
4.64668,48.02841,7.43832
4.66239,47.99452,7.53674
4.67120,47.88636,7.63491
4.66669,47.81191,7.73317
4.66978,47.81057,7.83209
4.67132,47.78917,7.93010
4.66686,47.76175,8.02874
4.66908,47.77453,8.12713
4.66569,47.77836,8.22548
4.66645,47.77951,8.32391
4.66168,47.75885,8.42224
4.66094,47.65466,8.52054
4.66284,47.32940,8.62128
4.67145,47.03582,8.71975
4.66338,46.87775,8.81804
4.63985,46.83032,8.91660
4.61719,46.83710,9.01490
4.59943,46.88813,9.11329
4.59127,47.02944,9.21158
4.59400,47.05083,9.30980
4.58912,47.19025,9.40755
4.58791,47.25307,9.50609
4.58327,47.25092,9.60503
4.58194,47.27128,9.70334
4.58105,47.23538,9.80183
4.57947,47.20361,9.90016
4.58363,47.15208,9.99845
4.59020,47.13663,10.09594
4.58857,47.13199,10.19438
4.58959,47.10260,10.29279
4.58913,47.12178,10.39107
4.59573,47.12753,10.48973
4.59068,47.08026,10.58845
4.59611,46.91208,10.68656
4.61236,46.77762,10.78518
4.61933,46.77929,10.88359
4.60779,47.10879,10.98189
4.60643,47.43864,11.08027
4.60093,47.73359,11.17877
4.59780,48.01808,11.27706
4.60600,48.20142,11.37788
4.59859,48.21443,11.47621
4.60662,48.21833,11.57453
4.61333,48.24050,11.67299
4.61617,48.30315,11.77135
4.61499,48.39894,11.86951
4.60618,48.45568,11.96802
4.60338,48.46571,12.06655
4.60367,48.50371,12.16474
4.60930,48.53611,12.26312
4.60829,48.52483,12.36068
4.61010,48.52145,12.45980
4.60216,48.54144,12.55816
4.61068,48.54743,12.65654
4.61509,48.55623,12.75493
4.60926,48.55187,12.85330
4.61068,48.55056,12.95160
4.60866,48.52917,13.04903
4.60921,48.54375,13.14742
4.61233,48.52713,13.24564
4.60996,48.52214,13.34492
4.61797,48.42964,13.44284
4.63055,47.93289,13.54114
4.66666,47.30087,13.63992
4.70112,46.91526,13.73835
4.73025,46.61058,13.83670
4.73160,46.45617,13.93516
4.69192,46.33285,14.03345
4.63711,46.25386,14.13177
4.61701,46.27216,14.23268
4.61732,46.33365,14.33112
4.62469,46.46409,14.42938
4.62154,46.64323,14.52770
4.62278,46.85097,14.62600
4.63376,47.04629,14.72399
4.65422,46.92989,14.82284
4.67513,46.76197,14.92117
4.67282,46.54359,15.01943
4.67235,46.43608,15.11794
4.65210,46.36182,15.21624
4.62316,46.33955,15.31375
4.61940,46.56386,15.41298
4.66432,46.82716,15.51125
4.68166,46.77315,15.60965
4.70328,46.64494,15.70805
4.70574,46.58548,15.80622
4.69052,46.53964,15.90472
4.68465,46.66589,16.00213
4.68490,46.74577,16.10045
4.67333,46.83973,16.19884
4.66735,46.90992,16.29803
4.66300,46.88898,16.39620
4.65218,46.88269,16.49431
4.65964,46.85281,16.59307
4.67010,46.84384,16.69146
4.66687,46.86915,16.78975
4.66744,46.84875,16.88820
4.67070,46.84262,16.98648
4.67059,46.81979,17.08440
4.66454,46.81294,17.18572
4.67116,46.81088,17.28408
4.66909,46.81026,17.38239
4.67019,46.83108,17.48078
4.67395,46.83732,17.57888
4.67566,46.81820,17.67756
4.67595,46.81246,17.77588
4.67228,46.83174,17.87423
4.67858,46.81652,17.97258
4.68429,46.76996,18.07095
4.67946,46.79799,18.16915
4.67895,46.78540,18.26690
4.68801,46.82362,18.36590
4.68397,46.81409,18.46439
4.68048,46.83223,18.56269
4.67977,46.81667,18.66118
4.68015,46.79100,18.75944
4.68634,46.78330,18.85782
4.67732,46.71799,18.95520
4.68163,46.69840,19.05355
4.67777,46.73452,19.15274
4.68022,46.72436,19.25105
4.67317,46.72131,19.34900
4.67529,46.78339,19.44767
4.66916,46.78102,19.54608
4.66704,46.78031,19.64448
4.67438,46.78009,19.74257
4.67020,46.80103,19.84126
4.67082,46.78631,19.93950
4.67649,46.80289,20.04024
