 knee_pos_x, knee_pos_y, time
6.38793,48.74099,0.02059
6.38646,48.73330,0.11154
6.38551,48.73099,0.21077
6.36555,48.64630,0.30913
6.28838,48.64189,0.40686
6.18740,48.87157,0.50541
6.10944,49.02447,0.60415
6.06510,49.10534,0.70191
6.03340,49.12960,0.80035
5.98887,49.13688,0.89833
5.95038,49.13906,0.99710
5.94834,49.13972,1.09521
5.95093,49.11892,1.19355
5.98012,49.11267,1.29192
6.15227,48.87280,1.39034
6.36500,48.84984,1.48826
6.51847,48.79395,1.58695
6.60540,48.77719,1.68559
6.63073,48.74416,1.78408
6.60619,48.76225,1.88231
6.54642,48.79567,1.98327
6.44666,48.79870,2.08168
6.30445,48.72261,2.18031
6.18005,48.91678,2.27876
6.19182,48.86303,2.37665
6.29030,48.65091,2.47521
6.35735,48.73427,2.57366
6.38426,48.78028,2.67210
6.38637,48.79408,2.76987
6.38213,48.77723,2.86837
6.38771,48.80017,2.96710
6.41337,48.82805,3.06510
6.40150,48.81542,3.16390
6.32038,48.65762,3.26209
6.20585,48.84129,3.36053
6.16198,48.91039,3.45859
6.14784,48.93112,3.55674
6.12048,48.99333,3.65512
6.11801,49.01200,3.75346
6.15584,48.92660,3.85135
6.17142,48.88698,3.95012
6.12838,48.98009,4.04908
6.17662,48.88203,4.14750
6.37751,48.85261,4.24565
6.59547,48.76678,4.34391
6.74566,48.73403,4.44188
6.80722,48.72421,4.53965
6.81270,48.72126,4.63826
6.73662,48.72738,4.73737
6.54605,48.78521,4.83782
6.35248,48.68356,4.93622
6.18609,48.91907,5.03458
6.15930,48.91972,5.13325
6.17174,48.88492,5.23153
6.15054,48.92347,5.32999
6.13899,48.93504,5.42847
6.21035,48.80551,5.52677
6.35016,48.82965,5.62463
6.44453,48.81590,5.72310
6.44886,48.83277,5.82143
6.42478,48.81683,5.92021
6.42270,48.83305,6.01852
6.41505,48.81691,6.11678
6.38334,48.72807,6.21526
6.28903,48.70142,6.31356
6.29543,48.63743,6.41222
6.41798,48.77923,6.51038
6.55256,48.74477,6.60789
6.61900,48.73443,6.70630
6.63530,48.75933,6.80544
6.62264,48.76680,6.90305
6.61034,48.74104,7.00145
6.57087,48.73331,7.10054
6.46047,48.78699,7.19890
6.29560,48.76110,7.29686
6.11447,49.00533,7.39534
6.01514,49.06460,7.49378
5.98385,49.08238,7.59215
5.96716,49.10171,7.69265
5.96371,49.09351,7.79084
6.03996,49.06305,7.88930
6.26491,48.82292,7.98751
6.42037,48.81387,8.08588
6.54484,48.75516,8.18435
6.64706,48.76555,8.28274
6.73850,48.74066,8.38146
6.79737,48.76120,8.47972
6.80971,48.76736,8.57822
6.76998,48.73421,8.67658
6.61857,48.73126,8.77489
6.45195,48.75838,8.87329
6.29270,48.76651,8.97149
6.26653,48.71295,9.06925
6.30474,48.57789,9.16786
6.30028,48.54437,9.26661
6.26165,48.63231,9.36502
6.20437,48.79869,9.46340
6.14545,48.93961,9.56165
6.12091,48.99588,9.65960
6.12955,48.97776,9.75791
6.22181,48.76233,9.85633
6.35284,48.79570,9.95469
6.48861,48.79871,10.05255
6.59035,48.75061,10.15108
6.61439,48.76418,10.24974
6.60476,48.74026,10.34799
6.59638,48.73308,10.44637
6.59855,48.73092,10.54467
6.60415,48.75828,10.64550
6.61154,48.73848,10.74403
6.63345,48.76054,10.84241
6.63603,48.76716,10.94081
6.49434,48.81815,11.03908
6.20636,48.98044,11.13755
5.97065,49.12713,11.23581
5.89542,49.15014,11.33440
5.90234,49.12204,11.43235
5.90411,49.13461,11.53099
5.95008,49.05438,11.62956
6.15030,48.82032,11.72799
6.41307,48.80609,11.82590
6.61606,48.78083,11.92422
6.74456,48.74525,12.02256
6.80265,48.73457,12.12095
6.82299,48.73137,12.21986
6.76899,48.72341,12.31817
6.55410,48.80502,12.41642
6.34773,48.71051,12.51515
6.19617,48.91315,12.61322
6.25216,48.72195,12.71151
6.35251,48.78358,12.80961
6.43219,48.82308,12.90785
6.47473,48.81392,13.00580
6.47819,48.81118,13.10439
6.46378,48.84535,13.20249
6.46853,48.84161,13.30091
6.46282,48.84048,13.40009
6.43243,48.85414,13.50075
6.37699,48.70424,13.59915
6.28386,48.71527,13.69721
6.31512,48.64158,13.79568
6.41977,48.79447,13.89402
6.54145,48.74934,13.99207
6.60377,48.73580,14.09062
6.61857,48.75974,14.18896
6.61821,48.73892,14.28731
6.61666,48.76068,14.38555
6.58436,48.73920,14.48420
6.48649,48.80976,14.58260
6.38195,48.57893,14.68086
6.23470,48.79668,14.77928
6.21266,48.80600,14.87690
6.21428,48.76680,14.97527
6.19375,48.83904,15.07451
6.20648,48.81171,15.17214
6.30876,48.72651,15.27120
6.43552,48.80595,15.36868
6.58099,48.75279,15.46723
6.68852,48.73684,15.56630
6.74874,48.73205,15.66470
6.77693,48.72362,15.76314
6.77483,48.72108,15.86140
6.70538,48.72733,15.95958
6.52674,48.78520,16.05812
6.33975,48.70456,16.15567
6.17637,48.94637,16.25416
6.16400,48.92791,16.35508
6.27695,48.68437,16.45332
6.38092,48.79331,16.55205
6.46034,48.82599,16.65074
6.50385,48.80780,16.74889
6.49882,48.80934,16.84710
6.48495,48.83080,16.94517
6.48660,48.81624,17.04359
6.47987,48.81187,17.14191
6.44942,48.81056,17.24029
6.40755,48.78217,17.33892
6.36666,48.68265,17.43703
6.35786,48.66680,17.53522
6.36585,48.68304,17.63415
6.36385,48.66691,17.73241
6.35130,48.59207,17.83010
6.23211,48.80062,17.92883
6.08152,49.00319,18.02704
