 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.9476853971640677 y:52.0527884110038
3.92340,53.61039,2.84954,1,1
3.99229,51.67385,4.20717,10,10
3.96077,53.32808,1.51501,2,2
3.92040,53.88944,1.04466,0,0
3.93009,52.67464,1.58765,5,5
3.98439,51.57021,2.08142,11,11
3.93968,51.92082,1.28153,8,8
3.89436,52.26386,1.44149,6,6
3.90751,51.40651,1.58496,12,12
3.87546,51.77201,1.34059,9,9
3.93776,51.31110,1.05825,13,13
3.83641,53.11249,2.27051,3,3
4.00543,51.00749,1.15740,14,14
3.89989,51.98384,1.07037,8,7
3.85620,52.89365,2.06042,4,4
3.84875,54.17689,1.39328,0,0
3.85794,52.31141,1.68857,6,6
3.82911,53.79990,1.64241,0,1
3.94337,50.91896,1.23607,14,14
3.84841,53.41800,1.15870,2,2
