 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.876554815877493 y:51.56799224537309
3.74004,52.33459,1.47856,4,5
3.71983,52.52290,0.87775,3,4
3.59196,50.76037,1.20412,13,13
3.64291,51.92216,1.53027,6,11
3.62301,51.48291,0.98935,8,12
3.60743,52.00342,1.19173,5,10
3.55735,52.53550,0.91037,3,8
3.54784,50.47295,1.31940,14,14
3.48472,54.23291,2.18259,0,1
3.49256,52.14384,1.49472,5,9
3.39108,55.13569,1.35111,0,0
3.53480,52.63562,1.56425,3,7
3.30692,54.34543,0.93133,0,3
3.34389,54.92082,1.01607,0,2
3.53569,52.61445,1.48480,3,6
3.35322,55.06363,1.01232,0,0
3.46152,52.03189,1.82278,5,7
3.49611,51.36072,0.87652,9,9
3.34751,54.10275,1.09202,0,3
3.35469,54.77433,0.71996,0,2
