 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.690728868377707 y:47.167406247958
6.14280,47.73833,2.49683,5,5
5.97462,48.66521,1.28752,1,1
6.07719,48.05654,1.34460,4,4
5.98556,46.72175,4.37852,10,10
5.82247,48.53104,3.77924,2,2
5.99249,47.16129,2.04758,7,7
6.02179,48.12170,1.44877,3,3
6.08754,46.48162,2.78036,12,12
6.08513,46.83594,2.25059,10,9
6.02072,45.47069,1.23776,14,14
6.08305,46.98444,3.52163,8,8
6.04169,46.60949,2.48716,11,11
6.02507,47.30328,2.67842,7,6
5.82566,49.78541,1.58691,0,0
6.04510,46.35103,5.80574,13,13
5.96577,46.90991,2.83804,9,9
5.95520,47.30588,1.24677,7,6
5.86489,48.72001,2.76579,1,1
5.85193,48.54999,1.83602,2,2
5.99269,47.26997,1.93368,7,7
