 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.034419891360143 y:47.58198587823892
5.90510,48.12891,1.75446,5,9
6.14500,49.70901,2.22826,0,8
6.11378,45.45201,3.86878,14,12
6.26270,0.00000,4.95108,14,4
6.46907,0.00000,3.10517,14,0
6.47731,0.00000,1.23742,14,1
6.24582,51.50820,1.40607,0,3
6.46085,45.24023,3.15892,14,11
6.15816,51.07721,3.03779,0,5
6.41317,48.16752,2.37489,5,7
5.96851,42.89409,4.35500,14,10
6.29217,0.00000,3.55478,14,2
6.08869,41.34728,3.72386,14,14
6.04770,47.80541,3.02693,6,13
6.52037,0.00000,3.41860,14,6
6.48348,0.00000,1.90212,14,6
6.73657,0.00000,1.87739,14,3
6.65950,0.00000,1.65322,14,4
6.64306,45.08050,3.47793,14,12
6.89702,0.00000,3.11555,14,1
