 knee_pos_x, knee_pos_y, time
6.16679,47.42709,0.02379
6.16339,47.42213,0.12302
6.14780,47.42064,0.22141
6.14560,47.42019,0.31967
6.12887,47.44106,0.41801
6.15823,47.44732,0.51637
6.24770,47.54020,0.61478
6.30933,47.54706,0.71313
6.26868,47.62612,0.81154
6.21527,47.78984,0.90999
6.16746,47.88095,1.00804
6.11654,47.94329,1.10561
6.10744,47.98299,1.20388
6.14605,48.01590,1.30330
6.18281,48.00477,1.40166
6.19228,48.00143,1.49998
6.18715,47.95843,1.59816
6.16856,47.91053,1.69660
6.14676,47.83316,1.79690
6.14320,47.73295,1.89522
6.15363,47.70288,1.99356
6.15064,47.69387,2.09232
6.14482,47.69116,2.19037
6.14299,47.69035,2.28903
6.14290,47.71110,2.38745
6.14280,47.73833,2.48575
6.13547,47.74650,2.58408
6.12772,47.72795,2.68265
6.12248,47.79938,2.78101
6.10811,48.05882,2.87933
6.02662,48.30464,2.97775
5.97649,48.46239,3.07606
5.94308,48.62172,3.17441
5.92960,48.72552,3.27278
5.94422,48.70065,3.37117
5.97073,48.67920,3.46950
5.98341,48.68676,3.56785
5.98156,48.65403,3.66620
5.97462,48.66521,3.76451
5.97019,48.66856,3.86299
5.96993,48.68357,3.96130
5.97191,48.68807,4.05860
5.97809,48.65442,4.15797
5.98975,48.53233,4.25640
6.01264,48.27870,4.35475
6.07657,48.06261,4.45296
6.13999,48.01878,4.55377
6.14356,48.00563,4.65220
6.11273,48.00169,4.74998
6.08283,48.02151,4.84831
6.07433,48.04845,4.94705
6.07719,48.05654,5.04539
6.07844,48.05896,5.14346
6.06738,48.07369,5.24212
6.05263,48.12011,5.34023
6.05061,48.11303,5.43861
6.06469,48.05491,5.53744
6.09432,47.93947,5.63580
6.11858,47.76484,5.73413
6.15584,47.64245,5.83250
6.18626,47.42374,5.93082
6.15732,47.33712,6.02916
6.05932,47.29014,6.12752
5.95551,47.33904,6.22591
5.88322,47.16471,6.32432
5.94002,46.83941,6.42263
5.97507,46.58082,6.52102
