 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.652683347924082 y:47.58901186814143
4.81878,47.42237,2.94184,3,3
4.63877,47.33231,1.66848,2,2
5.89752,48.10238,1.39363,4,4
4.52054,47.69309,2.06756,1,1
3.66144,47.86650,1.61043,0,0
4.65163,47.43106,2.64477,2,2
3.57990,47.85571,1.51597,0,0
5.87518,48.21124,1.88128,4,4
4.45524,47.84202,2.31704,1,1
4.81479,47.36247,2.19367,3,3
5.99965,48.18815,1.18152,4,4
4.79489,47.33855,1.81081,3,3
4.45482,47.89001,2.28173,1,1
3.79212,47.95057,1.24017,0,0
4.66639,47.55270,2.39651,2,2
4.49755,47.84038,1.50732,1,1
3.81336,47.95006,1.54112,0,0
4.70948,47.43939,1.46259,2,2
5.49717,48.07346,1.27131,4,4
4.79995,47.35308,1.43986,3,3
