 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.5811648693135725 y:47.22762324882904
5.09535,47.16610,1.98040,4,3
3.74949,46.81453,1.92656,0,1
4.72976,47.28999,1.34733,3,2
5.72205,47.13829,1.63275,4,4
2.74904,47.16998,2.47596,0,0
5.64426,47.12966,2.05848,4,4
5.15313,47.15868,1.80034,4,3
2.90855,47.09117,2.46280,0,0
3.78785,47.25694,2.06014,0,1
4.82633,47.49451,1.68428,3,2
4.83913,47.43370,1.60018,3,2
6.37398,46.68579,2.11482,4,4
5.72027,47.47473,1.40354,4,3
2.99278,47.02895,3.35520,0,0
3.41731,47.20640,1.51807,0,1
2.78577,47.17932,2.55281,0,0
3.57605,47.27053,1.96789,0,1
4.41839,47.42282,1.40876,1,2
6.39309,46.78392,2.14888,4,4
5.82659,47.47968,1.93509,4,3
