 knee_pos_x, knee_pos_y, time
5.89573,48.17110,0.03677
5.89345,48.22633,0.13509
5.88677,48.24290,0.23349
5.88938,48.20587,0.33208
5.89442,48.15976,0.43016
5.89095,48.12493,0.52862
5.88099,48.09348,0.62697
5.88203,48.08404,0.72415
5.89332,48.10221,0.82374
5.89826,48.07266,0.92203
5.89572,48.04280,1.02035
5.90119,48.03384,1.11797
5.89559,48.05215,1.21936
5.88493,48.03665,1.31729
5.89133,48.03199,1.41560
5.90687,48.05160,1.51442
5.91217,48.03648,1.61271
5.91423,48.03194,1.71088
5.92269,48.05158,1.80948
5.93042,48.09247,1.90786
5.93946,48.02774,2.00624
5.95725,47.98732,2.10457
5.98028,48.09420,2.20247
6.02973,48.28726,2.30157
6.04501,48.51318,2.39981
6.06562,48.76295,2.49823
6.03938,49.08989,2.59591
6.02177,49.48897,2.69504
5.97750,49.84669,2.79330
5.94887,50.09401,2.89152
5.94606,50.37820,2.99003
5.95746,50.63846,3.08845
5.98016,50.79354,3.18693
5.98879,50.84706,3.28517
6.01025,50.91212,3.38346
6.03665,51.00864,3.48175
6.04327,51.13559,3.57898
6.04460,51.27868,3.67853
6.12453,51.39860,3.77927
6.14818,51.44858,3.87768
6.15769,51.48457,3.97598
6.15917,51.55837,4.07397
6.16346,51.57351,4.17280
6.16224,51.58505,4.27040
6.16159,51.60952,4.36877
6.17566,51.72185,4.46764
6.12231,52.04956,4.56600
6.11085,52.26687,4.66408
6.10335,52.35306,4.76272
6.11039,52.46992,4.86113
6.11633,0.00000,4.95926
6.09893,0.00000,5.05778
6.07717,0.00000,5.15618
6.07470,0.00000,5.25471
6.07963,0.00000,5.35306
6.07841,0.00000,5.45143
6.05581,0.00000,5.54949
6.02025,52.43285,5.64821
5.99554,51.93385,5.74663
5.96968,51.47616,5.84486
5.93131,51.25485,5.94324
5.92521,51.04145,6.04160
5.93544,50.72544,6.13991
5.93515,50.29463,6.23822
5.95253,49.96939,6.33674
5.95670,49.72482,6.43377
5.89752,49.29445,6.53211
5.81268,48.75233,6.63402
5.75462,48.42170,6.73244
5.75497,48.12651,6.83076
5.77042,47.74395,6.92911
5.79462,47.16019,7.02707
5.81896,46.63506,7.12531
5.84702,46.15552,7.22351
5.93140,45.96966,7.32202
5.98506,46.20790,7.42043
5.98832,46.85337,7.51901
5.92323,47.43901,7.61715
5.87414,47.44670,7.71585
5.84744,47.24601,7.81421
5.83191,47.22780,7.91270
5.80307,47.47434,8.01090
5.79348,47.58330,8.10898
5.78586,47.51099,8.20781
5.79672,47.40530,8.30612
5.80707,47.41559,8.40450
5.80296,47.39768,8.50235
5.78090,47.41330,8.60138
5.80675,47.64899,8.69959
5.86123,48.10470,8.79799
5.92458,48.64041,8.89622
5.98135,49.00412,8.99451
6.05056,49.26024,9.09251
6.11899,49.51207,9.19141
6.15161,49.79062,9.28989
6.15953,49.99319,9.38996
6.14756,50.17296,9.48886
6.14282,50.28289,9.58706
6.14350,50.31587,9.68559
6.16070,50.34676,9.78392
6.17055,50.56603,9.88209
6.16814,50.75781,9.98028
6.15585,50.90634,10.07832
6.14002,50.95090,10.17667
6.12360,50.95027,10.27510
6.11772,50.99908,10.37389
6.11635,51.01372,10.47197
6.10331,50.96212,10.57033
6.07959,50.81364,10.66876
6.04469,50.57309,10.76733
6.00479,50.42393,10.86570
5.97985,50.26018,10.96408
5.97986,50.04305,11.06248
5.99806,49.77492,11.16083
6.02302,49.42847,11.25936
6.02789,49.07254,11.35781
6.00412,48.74876,11.45610
5.97958,48.47663,11.55457
5.96261,48.27599,11.65278
5.95016,48.12480,11.75113
5.92809,47.98144,11.84953
5.91850,47.81943,11.94786
5.91545,47.72883,12.04596
5.90829,47.72265,12.14671
5.85043,47.65779,12.24529
5.82737,47.47034,12.34305
5.82651,47.18310,12.44217
5.84672,46.76093,12.54038
5.83825,46.17228,12.63870
5.85297,45.87668,12.73713
5.91149,45.88601,12.83548
5.87637,45.86780,12.93361
5.85580,45.96034,13.03139
5.84964,45.95310,13.12974
5.83168,45.88793,13.22877
5.82964,45.81238,13.32710
5.83535,45.84571,13.42508
5.87389,45.89771,13.52376
5.92307,46.20731,13.62216
5.95227,46.69919,13.72052
5.96285,47.16176,13.81890
5.95495,47.55253,13.91727
6.02227,47.88676,14.01499
6.17441,48.17603,14.11420
6.28562,48.53581,14.21258
6.36198,48.92374,14.31088
