 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.02016901579792 y:48.548003973370044
5.90119,48.03384,1.19237,7,7
6.10335,52.35306,3.60084,0,0
5.83191,47.22780,3.18339,9,8
6.15585,50.90634,2.18043,0,3
5.87637,45.86780,2.83522,9,6
6.32773,51.35684,2.29427,0,4
6.06763,48.46776,2.14103,5,5
6.18761,0.00000,2.66563,9,2
5.87663,42.66124,3.02626,9,9
6.69976,0.00000,4.18474,9,1
6.57655,50.80676,2.99323,0,3
6.65330,0.00000,1.94499,9,2
6.19267,45.31972,7.69604,9,6
6.05178,42.11644,2.15715,9,9
6.49338,0.00000,4.58082,9,1
6.59887,0.00000,1.67544,9,0
6.31144,46.29302,2.13724,9,8
6.49717,0.00000,2.64562,9,4
6.32045,49.65396,1.43877,2,5
6.30430,45.33706,1.77663,9,7
