 knee_pos_x, knee_pos_y, time
6.17211,48.76383,0.05384
6.18277,48.81715,0.15561
6.19122,48.78414,0.25015
6.21928,48.66224,0.34837
6.24824,48.48567,0.44679
6.25206,48.37670,0.54487
6.25262,48.32301,0.64345
6.26233,48.21590,0.74213
6.27208,48.19777,0.84049
6.29402,48.57033,0.93874
6.24390,48.93410,1.03685
6.19262,48.90323,1.13522
6.19565,49.16697,1.23405
6.15794,49.08509,1.33193
6.14381,48.71753,1.43046
6.16822,48.53026,1.52844
6.16358,48.41108,1.62702
6.16388,48.38232,1.72589
6.16126,48.40170,1.82427
6.16470,48.45651,1.92264
6.17137,48.69695,2.02091
6.14549,48.67809,2.12156
6.14950,48.61643,2.21973
6.16849,48.63293,2.31803
6.15294,48.50488,2.41641
6.18216,48.34746,2.51472
6.19405,48.22324,2.61346
6.20084,48.14397,2.71189
6.20683,48.12019,2.80984
6.20348,48.13406,2.90872
6.19584,48.15922,3.00696
6.20438,48.20177,3.10540
6.19902,48.42453,3.20370
6.20186,48.69436,3.30194
6.18810,48.90831,3.39971
6.17751,49.07049,3.49907
6.14602,48.90915,3.59646
6.14205,48.44774,3.69474
6.15640,48.28832,3.79337
6.16233,48.24050,3.89202
6.16428,48.20515,3.99063
6.16871,48.18054,4.08853
6.17370,48.15216,4.18677
6.18238,48.12265,4.28468
6.17500,48.15579,4.38353
6.15774,48.55074,4.48219
6.14820,48.97722,4.58016
6.15243,49.18217,4.67895
6.16356,49.28565,4.77727
6.15954,49.31669,4.87820
6.14051,49.29101,4.97651
6.10930,49.15030,5.07475
6.10911,49.14309,5.17319
6.10550,49.07793,5.27142
6.10338,49.06538,5.36991
6.10223,49.03361,5.46805
6.10027,49.01008,5.56644
6.09737,48.94703,5.66438
6.09975,48.87211,5.76295
6.10259,48.87063,5.86178
6.10218,48.87019,5.96016
6.09875,48.88406,6.05850
6.11735,49.00722,6.15664
6.13870,49.29617,6.25502
6.15025,49.57185,6.35253
6.14215,49.90655,6.45133
6.14044,50.09097,6.54958
6.13888,50.24429,6.64759
6.13472,50.33229,6.74655
6.13078,50.37269,6.84487
6.12461,50.37081,6.94275
6.12570,50.36324,7.04186
6.11690,50.31897,7.13990
6.08375,49.97669,7.23827
6.05926,49.18101,7.33658
6.10396,48.99830,7.43484
6.09491,48.90849,7.53327
6.09422,49.01455,7.63191
6.10781,49.13736,7.73252
6.11378,49.30021,7.83100
6.10648,49.34206,7.92940
6.09793,49.36162,8.02777
6.10009,49.36049,8.12632
6.09887,49.39515,8.22465
6.10187,49.58054,8.32302
6.08599,49.78316,8.42100
6.06817,49.92095,8.51934
6.06479,49.89928,8.61777
6.06179,49.87879,8.71637
6.05508,49.80964,8.81476
6.04354,49.67689,8.91326
6.03251,49.24507,9.01160
6.07344,49.13652,9.10956
6.10481,49.34896,9.20795
6.10772,49.74169,9.30622
6.09115,50.13951,9.40442
6.08278,50.44785,9.50335
6.09390,50.69436,9.60173
6.10835,50.87331,9.69993
6.10979,50.91999,9.79771
6.10227,50.89900,9.89608
6.08896,50.85770,9.99516
6.06160,50.67031,10.09349
6.02307,49.83009,10.19169
6.04476,49.55703,10.29000
6.05213,49.53111,10.38797
6.05691,49.67033,10.48621
6.05571,49.81010,10.58730
6.06374,49.92903,10.68570
6.06378,49.99271,10.78401
6.05782,50.03981,10.88252
6.05588,50.04694,10.98096
6.04843,50.02808,11.07931
6.03845,49.96642,11.17772
6.01514,49.52093,11.27618
6.01908,49.07928,11.37402
6.04005,48.88378,11.47246
6.04609,48.79014,11.57080
6.04151,48.74104,11.66958
6.04202,48.72631,11.76796
6.04641,48.72189,11.86567
6.04990,48.72057,11.96427
6.05498,48.75517,12.06303
6.05921,48.78655,12.16137
6.09882,49.07597,12.25968
6.13246,49.30979,12.35801
6.16875,49.59694,12.45631
6.18138,49.78808,12.55470
6.17887,49.97142,12.65212
6.17704,50.02643,12.75103
6.17353,50.16893,12.84888
6.16472,50.21168,12.94829
6.15963,50.28050,13.04641
6.15627,50.34315,13.14394
6.15344,50.37595,13.24305
6.14638,50.36478,13.34371
6.14832,50.27044,13.44185
6.14610,50.22113,13.54038
6.12451,49.90534,13.63849
6.11714,49.31360,13.73734
6.12688,49.43008,13.83563
6.12605,49.46502,13.93361
6.12350,49.74851,14.03227
6.13165,49.86155,14.13070
6.12899,49.97247,14.22921
6.12052,50.03374,14.32757
6.11417,50.05212,14.42548
6.11707,50.07164,14.52412
6.11176,50.06349,14.62222
6.10342,50.00505,14.72060
6.07691,49.56051,14.81896
6.07899,49.11215,14.91781
6.09555,48.94265,15.01619
6.09161,48.87079,15.11452
6.09299,48.84924,15.21298
6.09464,48.84277,15.31130
6.09303,48.86183,15.40962
6.09400,48.84655,15.50793
6.09172,48.82096,15.60647
6.10048,48.85529,15.70472
6.10611,49.38359,15.80308
6.07842,49.50708,15.90142
6.09233,49.57912,15.99890
6.09697,49.54474,16.10014
6.09478,49.59042,16.19888
6.08843,49.58313,16.29717
6.09139,49.56694,16.39498
6.08201,49.53408,16.49376
6.05005,49.23722,16.59207
6.04655,48.87517,16.69037
6.05595,48.71055,16.78862
6.05788,48.62617,16.88675
6.06033,48.60085,16.98536
6.06403,48.57225,17.08375
6.07544,48.54268,17.18231
6.07546,48.55480,17.28049
6.07534,48.55844,17.37905
6.08941,48.61553,17.47775
6.12279,48.82866,17.57594
6.12851,49.01160,17.67430
6.10328,48.92648,17.77227
6.09648,48.56494,17.87105
6.14785,48.32348,17.96943
6.20235,48.09704,18.06674
6.22758,48.00811,18.16530
6.23605,48.00243,18.26441
6.24362,47.97973,18.36240
6.24236,47.97292,18.46118
6.26093,48.12488,18.55931
6.28463,48.80046,18.65732
6.24453,49.40914,18.75562
6.21131,49.86474,18.85662
6.19770,50.19042,18.95496
6.18705,50.49113,19.05325
6.17300,50.68634,19.15202
6.16559,50.80790,19.25039
6.15244,50.88637,19.34864
6.15119,50.93091,19.44639
6.13206,50.66427,19.54498
6.09579,49.71628,19.64317
6.12698,49.24988,19.74174
6.14673,49.08897,19.84032
6.13566,49.08969,19.93848
6.13874,49.10391,20.03706
6.15611,49.22017,20.13505
6.15256,49.26205,20.23336
6.14396,49.27462,20.33223
6.14473,49.27138,20.43035
6.14889,49.27042,20.52897
6.14311,49.27012,20.62738
6.14289,49.27004,20.72585
6.14279,49.19301,20.82363
6.12778,49.00190,20.92194
6.13864,48.71357,21.02026
6.15379,48.66207,21.11922
6.14789,48.66762,21.21753
6.14678,48.66929,21.31592
6.15131,48.64879,21.41297
6.16411,48.66364,21.51257
6.19319,48.97609,21.61102
6.18553,49.18883,21.71138
6.14499,49.11965,21.80993
6.12784,48.69989,21.90841
6.16802,48.28697,22.00679
6.19413,48.08609,22.10510
6.19621,48.02583,22.20297
6.19685,48.00775,22.30174
6.19599,48.02332,22.39970
6.19369,48.16100,22.49858
6.16514,48.25830,22.59711
6.15877,48.28749,22.69531
6.16311,48.29625,22.79351
6.16100,48.29887,22.89156
