 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.42672842451405 y:48.47647738642621
4.52349,47.32259,2.51073,4,4
4.58049,49.06257,1.69738,1,1
4.58645,49.91795,1.18141,0,0
4.58244,48.18627,1.83246,3,3
4.57258,48.55304,1.51950,2,2
4.57216,50.64228,1.05601,0,0
4.52620,47.32492,1.18341,4,4
4.55616,48.60593,1.95687,2,2
4.55751,49.38966,1.00174,1,1
4.57594,47.97005,1.13781,3,3
4.58358,48.02175,2.26021,3,3
4.55440,47.42002,1.20085,4,4
4.55641,48.51295,1.72386,2,2
4.54656,50.24713,1.09136,0,0
4.56054,48.99922,1.05704,1,1
4.54696,48.06841,1.33794,3,3
4.54744,48.50970,1.64462,2,2
4.54443,49.33537,1.05634,1,1
4.53974,50.13240,1.03488,0,0
4.54353,47.66629,1.49667,4,4
