 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.6628323601843165 y:47.32068952865438
3.88157,47.30974,1.63947,7,8
3.76839,48.36610,1.02122,3,7
3.72637,48.88849,0.78735,1,6
3.64418,0.00000,1.07034,14,0
3.72087,47.71335,1.47195,6,9
3.65448,49.80555,1.42935,0,5
3.90917,46.47968,1.29242,13,13
3.81584,48.27694,1.27349,3,10
3.69113,0.00000,1.19166,14,2
3.55211,49.16998,1.45143,0,11
3.86113,45.77234,1.19073,14,14
3.74557,49.77970,1.71161,0,4
3.56632,0.00000,1.19080,14,1
3.67638,49.83361,1.43122,0,3
3.76962,47.51046,1.75507,6,12
3.80170,49.53235,1.23646,0,10
3.77692,50.72826,1.19301,0,8
3.66614,0.00000,1.13570,14,4
3.71207,45.86515,1.23831,14,14
3.53539,0.00000,1.38135,14,0
