 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.10746500762713 y:46.89531831849318
3.68460,49.18310,1.99330,0,0
4.13836,48.98024,1.76508,2,2
4.02231,49.04730,1.55623,2,1
4.47595,49.30206,1.65255,4,3
5.01982,49.81848,1.27152,4,4
4.40120,49.29844,1.32559,3,3
4.10921,49.09607,1.15924,2,2
3.17433,49.12243,1.11611,0,0
4.04386,49.19920,1.24474,2,1
4.90730,49.79316,1.48797,4,4
4.08802,49.20696,1.53888,2,2
4.51119,49.63527,1.18331,4,3
4.72463,49.82735,1.10226,4,4
3.54387,49.35695,1.32619,0,1
3.05350,49.74345,1.17216,0,0
3.29974,49.52257,2.63210,0,0
3.92241,49.52045,1.18134,1,1
4.52480,49.68527,1.28241,4,3
5.09311,50.01382,1.09026,4,4
4.06706,49.48946,1.44021,2,2
