 knee_pos_x, knee_pos_y, time
4.73292,50.48000,0.02311
4.73280,50.48000,0.11296
4.73317,50.48000,0.21084
4.73660,50.48000,0.30905
4.73028,50.48000,0.40814
4.73431,50.51500,0.50614
4.73705,50.52550,0.60481
4.73920,50.47265,0.70313
4.69272,50.42880,0.80144
4.54346,50.44364,0.90224
4.37222,50.51809,1.00063
4.28728,50.49143,1.09894
4.22902,50.46243,1.19734
4.22334,50.46773,1.29574
4.31544,50.55332,1.39411
4.41166,50.55100,1.49224
4.55191,50.49430,1.59010
4.69490,50.56129,1.68918
4.87179,50.63039,1.78676
5.04016,50.53912,1.88593
5.12329,50.49073,1.98425
5.13547,50.48322,2.08261
5.11610,50.51597,2.18069
5.10300,50.52579,2.27942
5.10472,50.52874,2.37754
5.11055,50.50862,2.47513
5.11533,50.50259,2.57345
5.11143,50.52178,2.67192
5.10771,50.50653,2.77089
5.10488,50.52296,2.86873
5.09756,50.52789,2.96733
5.09527,50.50837,3.06604
5.07505,50.53751,3.16454
4.99635,50.55325,3.26273
4.92598,50.64898,3.36119
4.89072,50.68469,3.45953
4.88062,50.68841,3.55729
4.87123,50.68952,3.65584
4.86010,50.68986,3.75719
4.83550,50.65496,3.85538
4.79771,50.62349,3.95381
4.77441,50.57205,4.05218
4.76172,50.55661,4.15059
4.75124,50.55198,4.24890
4.74767,50.53660,4.34731
4.74817,50.54598,4.44557
4.75482,50.54879,4.54405
4.75716,50.54964,4.64246
4.75439,50.54989,4.73993
4.75524,50.55697,4.83912
4.75573,50.55209,4.93700
4.75803,50.53663,5.03543
4.74337,50.47599,5.13426
4.68293,50.40180,5.23255
4.56572,50.41454,5.33090
4.50289,50.43936,5.42836
4.45929,50.48181,5.52670
4.42005,50.53654,5.62587
4.42704,50.54596,5.72422
4.44466,50.51379,5.82243
4.44777,50.52514,5.92095
4.44956,50.52854,6.01933
4.45454,50.50856,6.11758
4.45482,50.52357,6.21599
4.48037,50.52807,6.31449
4.61529,50.48742,6.41270
4.75265,50.51723,6.51112
4.84918,50.63817,6.61175
4.89697,50.67445,6.71040
4.92792,50.69234,6.80859
4.93573,50.65570,6.90703
4.91978,50.67971,7.00541
4.91121,50.69391,7.10377
4.90952,50.69117,7.20215
4.90997,50.69035,7.30052
4.90977,50.69011,7.39896
4.90689,50.69003,7.49729
4.90341,50.69701,7.59498
4.88903,50.69210,7.69315
4.83911,50.64163,7.79235
4.76976,50.50749,7.89041
4.67200,50.43925,7.98858
4.54198,50.46077,8.08746
4.39931,50.50923,8.18580
4.24432,50.41177,8.28396
4.13470,50.51553,8.38147
4.00412,50.62366,8.47986
4.04926,50.67710,8.57909
4.06120,50.69313,8.67708
3.98639,50.69094,8.77524
3.95752,50.69028,8.87357
3.95302,50.69008,8.97257
3.95172,50.69003,9.07074
4.05089,50.67601,9.16927
4.15181,50.53880,9.26977
4.33164,50.53264,9.36834
4.48536,50.50979,9.46683
4.65244,50.48194,9.56503
4.76834,50.45958,9.66322
4.82236,50.50887,9.76191
4.83255,50.52366,9.86033
4.82303,50.50710,9.95876
4.82225,50.52313,10.05654
4.82584,50.52794,10.15502
4.81828,50.49438,10.25358
4.78579,50.43531,10.35193
4.66460,50.41759,10.45032
4.52549,50.51028,10.54789
4.50015,50.52408,10.64712
4.55039,50.50723,10.74550
4.57689,50.50217,10.84391
4.59740,50.52165,10.94225
4.67645,50.47150,11.04049
4.75373,50.45645,11.13900
4.77758,50.46593,11.23627
4.78404,50.45478,11.33462
4.79220,50.46543,11.43351
4.79027,50.46863,11.53225
4.78683,50.45559,11.63016
4.79030,50.45168,11.72820
4.78918,50.45050,11.82717
4.78830,50.45015,11.92559
4.79041,50.47105,12.02407
4.81928,50.53331,12.12219
4.88762,50.64999,12.22302
4.94342,50.65700,12.32157
4.96617,50.65910,12.41982
4.96327,50.65973,12.51805
4.96469,50.65992,12.61665
4.97532,50.65998,12.71500
5.00000,50.65999,12.81340
5.02519,50.68800,12.91176
5.06763,50.69640,13.01008
5.10137,50.65692,13.10845
5.10382,50.65908,13.20678
5.09940,50.65972,13.30515
5.09292,50.65992,13.40352
5.09364,50.68098,13.50108
5.09288,50.68729,13.60013
5.07719,50.68919,13.69861
5.01727,50.65476,13.79697
4.91873,50.67943,13.89535
4.83654,50.53283,13.99315
4.74753,50.47485,14.09208
4.69378,50.47145,14.18942
4.63820,50.47044,14.28778
4.54124,50.49113,14.38693
4.46589,50.53934,14.48531
4.44401,50.53280,14.58355
4.40962,50.53084,14.68203
4.40689,50.53025,14.78038
4.43815,50.55108,14.87831
4.45296,50.55032,14.97712
4.45703,50.55010,15.07541
4.45961,50.55703,15.17635
4.46340,50.55211,15.27469
4.48268,50.55063,15.37304
