 knee_pos_x, knee_pos_y, time
3.96889,49.08280,0.02216
3.97782,49.08084,0.12128
3.96637,49.10825,0.21947
3.94468,49.15148,0.31767
3.96009,49.12244,0.41609
4.00070,49.11373,0.51462
4.03371,49.07612,0.61281
4.02223,49.07884,0.71129
3.97861,49.10065,0.80894
3.91218,49.14920,0.90782
3.82621,49.21976,1.00636
3.74586,49.20593,1.10474
3.68443,49.17378,1.20293
3.66755,49.16413,1.30130
3.66791,49.16124,1.39944
3.67032,49.16037,1.49725
3.67544,49.18811,1.59561
3.67731,49.19643,1.69473
3.68337,49.19893,1.79303
3.68432,49.21368,1.89100
3.68460,49.18310,1.98941
3.67878,49.17393,2.08765
3.67955,49.17118,2.18650
3.68884,49.20535,2.28489
3.72763,49.25061,2.38317
3.84400,49.21518,2.48152
3.96019,49.08555,2.58012
4.01944,49.04667,2.67837
4.05162,49.02800,2.77931
4.08316,48.97340,2.87754
4.09830,48.92902,2.97588
4.10427,48.91571,3.07429
4.11028,48.93271,3.17267
4.12036,48.93781,3.27086
4.12459,48.96034,3.36932
4.12778,48.96710,3.46755
4.13741,49.00413,3.56566
4.13836,48.98024,3.66444
4.14443,48.99407,3.76203
4.14622,48.99822,3.86123
4.14222,48.99947,3.95935
4.14971,49.04184,4.05797
4.16374,49.07555,4.15640
4.14654,49.02267,4.25460
4.10569,48.96480,4.35296
4.06259,49.01044,4.45034
4.04005,49.02413,4.54869
4.01132,49.02124,4.64754
3.99841,48.99237,4.74616
3.98168,49.01871,4.84396
3.98882,48.97061,4.94229
4.00504,49.01218,5.04145
4.00878,49.01766,5.13963
4.02231,49.04730,5.23798
4.01878,49.02819,5.33632
4.01638,49.05046,5.43441
4.01823,49.05714,5.53316
4.02004,49.03814,5.63388
4.02942,49.02544,5.73230
4.07670,48.99363,5.83064
4.13430,49.04009,5.92898
4.18146,49.12403,6.02733
4.22835,49.11421,6.12561
4.36583,49.19526,6.22408
4.44417,49.29658,6.32221
4.46098,49.29897,6.42035
4.46708,49.32069,6.51902
4.47132,49.30621,6.61674
4.47275,49.32286,6.71502
4.47134,49.30686,6.81430
4.47595,49.30206,6.91262
4.47418,49.30062,7.01073
4.46770,49.28619,7.10885
4.46645,49.28186,7.20767
4.46548,49.25956,7.30509
4.45118,49.25287,7.40343
4.48612,49.43986,7.50255
4.91505,49.52396,7.60091
5.08718,49.58419,7.69890
5.07542,49.71426,7.79725
5.06906,49.75328,7.89607
5.04679,49.77198,7.99401
5.02608,49.79159,8.09200
5.01982,49.81848,8.19106
5.01881,49.82654,8.28934
5.02158,49.82896,8.38784
5.01572,49.82969,8.48861
4.98638,49.78791,8.58710
4.92103,49.62837,8.68536
4.75888,49.36351,8.78377
4.58780,49.31905,8.88213
4.51559,49.30572,8.98042
4.47650,49.32271,9.07929
4.44224,49.32781,9.17722
4.41413,49.32934,9.27561
4.39944,49.29480,9.37389
4.40120,49.29844,9.47147
4.41240,49.29953,9.56985
4.41828,49.28586,9.66900
4.41740,49.28176,9.76738
4.40540,49.28053,9.86569
4.34993,49.25916,9.96412
4.25159,49.25275,10.06240
4.19979,49.23682,10.15993
4.17048,49.20405,10.25821
4.14683,49.15921,10.35650
4.12399,49.11076,10.45604
4.11594,49.11023,10.55398
4.10921,49.09607,10.65194
4.10946,49.09182,10.75036
4.10712,49.06955,10.84875
4.10546,49.08386,10.94745
4.10255,49.08816,11.04545
4.07709,49.04745,11.14375
3.97138,49.12623,11.24253
3.78680,49.31087,11.34315
3.46128,49.30326,11.44166
3.30648,49.20998,11.54013
3.23566,49.14699,11.63848
3.19876,49.12810,11.73686
3.17433,49.12243,11.83520
3.19810,49.14873,11.93368
3.14413,49.18462,12.03196
3.13074,49.16739,12.13033
3.22416,49.19022,12.22881
3.29470,49.34406,12.32704
3.43097,49.27822,12.42470
3.58967,49.39147,12.52378
3.73303,49.39044,12.62166
3.93147,49.31313,12.72015
4.06499,49.26894,12.81884
4.06967,49.22068,12.91722
4.04386,49.19920,13.01560
4.03790,49.17176,13.11298
4.04185,49.19153,13.21134
4.03205,49.19746,13.31072
4.01887,49.19924,13.40905
4.02456,49.22077,13.50720
4.08524,49.26223,13.60510
4.15996,49.30967,13.70415
4.22939,49.30290,13.80237
4.38670,49.49687,13.90064
4.47231,49.65306,13.99899
4.58976,49.69992,14.09973
4.71607,49.74898,14.19812
4.84323,49.77069,14.29622
4.89308,49.77721,14.39506
4.90730,49.79316,14.49335
4.91174,49.78395,14.59127
4.90197,49.78118,14.69000
4.88859,49.79436,14.78840
4.81762,49.78431,14.88682
4.75806,49.73929,14.98510
