 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.71850756093766 y:50.43605307608247
5.11055,50.50862,2.52447,4,4
4.75482,50.54879,2.05107,2,2
4.44466,50.51379,1.25643,1,1
4.91121,50.69391,1.31873,3,3
4.06120,50.69313,1.52982,0,0
4.79220,50.46543,2.77785,2,2
5.09940,50.65972,1.87968,4,4
4.40689,50.53025,1.47308,0,1
4.14653,50.55484,1.92420,0,0
4.94158,50.66076,1.36168,3,3
4.48319,50.50662,1.49566,1,1
4.72056,50.49407,1.88991,2,2
4.12895,50.57129,1.32565,0,0
5.00163,50.69921,1.55539,3,4
4.94819,50.69736,2.28338,3,3
4.76139,50.49560,1.31549,2,2
5.16004,50.52276,1.45229,4,4
4.03096,50.65527,1.65247,0,0
4.50791,50.45441,1.48616,1,1
4.87277,50.56163,1.32921,3,3
