 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.6038838154887243 y:49.880357471207795
3.74445,49.21130,1.23632,8,8
3.71728,50.99089,2.01446,2,2
3.84057,49.06138,1.07973,9,9
3.84070,49.40372,1.38592,7,7
3.80494,50.00705,1.47014,4,4
3.75852,50.43253,0.92415,3,3
3.82830,49.62840,1.56421,6,6
3.81206,49.79256,1.34123,5,5
3.60023,52.27529,1.01935,0,0
3.66586,51.16564,1.45274,1,1
3.61719,51.35711,2.22554,1,1
3.72394,50.11449,1.11611,4,4
3.66516,50.70449,0.86582,2,3
3.63996,50.98050,1.07924,2,2
3.78592,49.39040,1.50838,7,7
3.76676,49.84788,1.85710,5,5
3.79356,49.19669,1.10135,8,8
3.79072,49.06289,1.19068,9,9
3.80404,49.50951,1.72354,6,6
3.57758,52.60883,0.96743,0,0
