 knee_pos_x, knee_pos_y, time
6.58024,46.01999,0.02047
6.57879,46.02000,0.10524
6.58055,46.02000,0.20415
6.57923,45.98500,0.30192
6.57737,45.97450,0.40055
6.57599,45.97135,0.49904
6.56534,45.97040,0.59736
6.55349,45.90712,0.69543
6.55929,45.90914,0.79381
6.56938,45.81174,0.89211
6.57117,45.53752,0.99336
6.57436,45.30126,1.09113
6.57333,45.23038,1.19006
6.60964,45.06911,1.28844
6.63011,44.90873,1.38674
6.63474,44.77662,1.48512
6.64099,44.68099,1.58349
6.63438,44.70830,1.68190
6.64285,44.69549,1.77948
6.64812,44.69165,1.87786
6.65101,44.69049,1.97678
6.65423,44.65515,2.07507
6.64704,44.64454,2.17303
6.65054,44.60636,2.27181
6.65923,44.57391,2.36991
6.66255,44.58517,2.46861
6.65879,44.56755,2.56683
6.64904,44.61827,2.66476
6.62328,44.68948,2.76383
6.58958,44.76684,2.86207
6.56705,44.85305,2.96053
6.55413,45.01192,3.05890
6.54036,45.43057,3.15725
6.53685,45.80817,3.25571
6.53497,46.01945,3.35394
6.51981,46.25784,3.45236
6.50788,46.46935,3.55066
6.51838,46.62381,3.64908
6.52873,46.83114,3.74697
6.57184,47.11034,3.84818
6.58155,47.49510,3.94594
6.58481,47.92553,4.04425
6.54574,48.31366,4.14318
6.56016,48.73810,4.24154
6.66652,49.11743,4.33988
6.68123,49.32923,4.43817
6.67115,49.46277,4.53662
6.66189,49.58683,4.63441
6.64758,49.83405,4.73255
6.63330,50.06921,4.83123
6.63971,50.19576,4.92984
6.64210,0.00000,5.02793
6.64647,0.00000,5.12603
6.64976,0.00000,5.22492
6.66055,0.00000,5.32330
6.67307,0.00000,5.42118
6.69427,0.00000,5.52008
6.70136,0.00000,5.61853
6.68851,0.00000,5.71681
6.68807,0.00000,5.81533
6.69929,0.00000,5.91367
6.69281,0.00000,6.01204
6.67152,0.00000,6.11037
6.64415,50.20786,6.20873
6.64279,49.86636,6.30709
6.64727,49.66591,6.40540
6.63983,49.43777,6.50372
6.62971,49.07533,6.60456
6.56849,48.69360,6.70272
6.55163,48.52308,6.80101
6.55520,48.38792,6.89906
6.55691,48.15138,6.99783
6.55851,47.90541,7.09627
6.55892,47.73362,7.19468
6.56342,47.52809,7.29300
6.57339,47.27743,7.39136
6.59038,46.95023,7.48977
6.60261,46.60007,7.58735
6.60875,46.31302,7.68564
6.55800,45.89791,7.78421
6.44960,45.56337,7.88332
6.05549,45.47701,7.98097
6.13013,45.23410,8.07968
6.08906,44.99323,8.17807
6.11852,44.80197,8.27640
6.09697,44.60459,8.37475
6.12686,44.41938,8.47283
6.21292,44.31481,8.57158
6.23842,44.21344,8.66949
6.21559,44.12703,8.76833
6.24416,44.01711,8.86668
6.53469,44.06813,8.96501
6.62360,44.11844,9.06349
6.63131,44.15453,9.16187
6.63747,44.14436,9.26026
6.62594,44.10631,9.35845
6.62973,44.09489,9.45924
6.62173,44.12647,9.55769
6.61716,44.13594,9.65594
6.60762,44.13878,9.75433
6.60315,44.07663,9.85206
6.59918,43.96699,9.95091
6.59142,43.55610,10.04941
6.59360,43.06883,10.14779
6.53784,42.35565,10.24612
6.42265,41.83369,10.34429
6.58686,41.48111,10.44268
6.70594,41.06033,10.54040
6.77443,40.63310,10.63873
6.82204,40.50493,10.73762
6.82610,40.46648,10.83607
6.83630,40.37794,10.93408
6.84123,40.40038,11.03282
6.84376,40.40711,11.13122
6.67707,40.40913,11.22953
6.55430,40.31874,11.32790
6.43765,40.24962,11.42593
6.27025,40.22889,11.52501
6.58113,40.30667,11.62314
6.69108,40.37900,11.72155
6.75543,40.42870,11.81989
6.74630,40.53461,11.91829
6.70651,40.89538,12.01663
6.65546,41.12261,12.11503
6.64263,41.30978,12.21325
6.62984,41.51994,12.31384
6.62417,41.77198,12.41229
6.61352,42.18359,12.51072
6.64015,42.88808,12.60907
6.71601,43.42842,12.70680
6.75650,43.89153,12.80506
6.75027,44.55546,12.90415
6.74869,45.16064,13.00210
6.76446,45.68519,13.10072
6.80406,46.03856,13.19908
6.81713,46.20757,13.29761
6.82904,46.33527,13.39529
6.79432,46.41558,13.49348
6.78381,46.56567,13.59221
6.77044,46.81370,13.69091
6.75170,46.93011,13.78923
