 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.620357052686925 y:45.59517581940837
5.00560,46.01999,2.66657,7,7
5.19178,47.09455,2.81320,2,2
5.15832,46.65766,1.86656,4,4
5.15605,46.96182,1.44855,3,3
5.13529,46.27106,1.82562,6,6
5.33745,45.51720,3.84747,10,11
5.29398,45.52859,2.66667,10,10
5.51542,44.88599,6.63735,17,17
5.63406,44.42880,1.19093,19,19
5.45775,44.96812,2.87004,16,16
5.43984,45.24696,5.74891,13,13
5.57181,44.77656,3.93773,18,18
5.35708,48.03943,2.10354,0,0
5.46663,47.25661,4.01689,1,1
5.53956,46.50823,4.60051,5,5
5.70059,45.12753,6.43480,14,14
5.64214,45.68623,5.53524,9,9
5.66464,45.36185,2.32732,12,12
5.56682,45.94274,3.16182,8,8
5.73776,45.04794,2.70086,15,15
