 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.106765596235848 y:52.273140629296925
3.52661,53.16763,2.86920,5,5
3.58270,51.80920,1.26551,14,14
3.57055,52.36877,1.18656,9,9
3.37942,53.90537,2.82427,1,2
3.47734,52.77351,1.22587,7,7
3.43491,53.03181,1.67655,6,6
3.55161,52.26948,2.11598,10,11
3.39507,54.25829,1.55154,0,0
3.71508,51.58340,3.19544,16,16
3.59729,52.02080,2.76760,12,12
3.70720,51.25990,2.03629,19,19
3.57773,53.46469,3.07109,4,4
3.66208,52.64292,2.66585,8,8
3.73529,51.52514,2.10359,17,17
3.67046,51.86496,1.54268,14,13
3.61380,52.21267,1.42781,10,10
3.45991,53.92461,2.01356,1,1
3.44331,53.59301,2.36240,3,3
3.58898,51.40771,3.17266,18,18
3.47886,51.79621,2.31754,14,15
