 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.7695038157662104 y:51.84238767132898
3.77038,54.31093,1.38348,0,2
3.81141,53.36561,1.06508,2,4
3.48265,50.27013,1.80364,19,18
3.62193,54.12005,1.90390,0,9
3.78181,51.17465,1.59724,16,13
3.81523,52.73864,1.10094,5,12
3.77082,53.35592,1.03650,2,10
3.59305,50.02078,2.00236,19,19
3.80808,51.85286,1.19017,10,17
3.76217,0.00000,1.74639,19,0
3.70942,50.98326,1.34913,18,15
3.76568,53.49447,1.26041,1,11
3.74330,50.10151,1.99110,19,16
3.72034,53.66423,1.39581,0,7
3.83515,52.43292,1.00960,7,8
3.53983,55.34623,1.36385,0,1
3.52213,53.24115,2.65525,3,14
3.60798,54.64799,1.62016,0,3
3.74529,53.47549,2.28358,1,6
3.70603,54.84950,1.00047,0,5
