 knee_pos_x, knee_pos_y, time
5.15532,47.69654,0.02013
5.13967,47.67096,0.10219
5.13966,47.68429,0.19948
5.14310,47.70929,0.29741
5.14409,47.71679,0.39518
5.14001,47.69804,0.49354
5.14465,47.73441,0.59294
5.14026,47.78032,0.69124
5.11943,47.71710,0.79160
5.07766,47.68413,0.89028
5.05307,47.67424,0.98851
4.95547,47.70627,1.08689
4.79757,47.77888,1.18513
4.68553,47.80066,1.28375
4.63340,47.78620,1.38213
4.63696,47.80286,1.48064
4.67013,47.80786,1.57899
4.68952,47.80936,1.67736
4.68311,47.80981,1.77573
4.67353,47.80994,1.87381
4.67534,47.80998,1.97184
4.68092,47.80999,2.07090
4.69566,47.81000,2.16915
4.75018,47.78900,2.26752
4.88051,47.74070,2.36589
5.07716,47.66321,2.46414
5.21775,47.66096,2.56262
5.26046,47.60429,2.65999
5.28704,47.56629,2.75936
5.36018,47.57589,2.85760
5.49223,47.53677,2.95635
5.60713,47.52503,3.05427
5.70663,47.49351,3.15277
5.84475,47.48405,3.25079
5.88245,47.43922,3.34824
5.90716,47.40476,3.44736
5.92639,47.41543,3.54825
5.90406,47.46063,3.64645
5.79382,47.52319,3.74491
5.66370,47.54196,3.84350
5.54684,47.54759,3.94183
5.45771,47.57028,4.04001
5.39410,47.55608,4.13858
5.33355,47.62882,4.23717
5.30035,47.67165,4.33541
5.28706,47.70549,4.43299
5.28638,47.71565,4.53213
5.28758,47.71869,4.62981
5.28771,47.71961,4.72903
5.28974,47.74088,4.82729
5.28761,47.72626,4.92518
5.28718,47.72188,5.02347
5.28618,47.69956,5.12237
5.28825,47.71387,5.22069
5.29131,47.71816,5.31814
5.30171,47.67745,5.41709
5.33143,47.60923,5.51465
5.42585,47.56777,5.61308
5.53528,47.53433,5.71258
5.58570,47.52430,5.81078
5.69125,47.52129,5.90919
5.82046,47.49239,6.00745
5.86649,47.35772,6.10594
5.89515,47.21931,6.20303
5.93992,47.12879,6.30450
5.99804,47.03864,6.40319
6.04531,46.96959,6.50144
6.07065,46.92788,6.59949
6.06829,46.93636,6.69828
6.06173,46.95991,6.79663
6.06710,46.94597,6.89509
6.06231,46.94179,6.99312
6.02269,46.98254,7.09210
5.97626,47.08576,7.19029
6.01376,47.29873,7.28850
5.81779,47.42562,7.38703
5.51152,47.56869,7.48534
5.36052,47.65361,7.58298
5.32650,47.75608,7.68192
5.28283,47.66782,7.78022
5.18527,47.64835,7.87865
5.06909,47.69850,7.97704
4.94933,47.73455,8.07557
4.87639,47.76637,8.17394
4.82803,47.77591,8.27225
4.78982,47.77877,8.36983
4.74296,47.75863,8.46795
4.70232,47.73159,8.56722
4.68417,47.72348,8.66574
4.67731,47.72104,8.76403
4.67741,47.72031,8.86239
4.67615,47.72009,8.96315
4.67542,47.74103,9.06095
4.68780,47.76831,9.15931
4.72315,47.79749,9.25812
4.77248,47.80625,9.35639
4.80633,47.78787,9.45468
4.82721,47.80336,9.55321
4.87335,47.80801,9.65153
4.97303,47.74640,9.74987
5.12824,47.65092,9.84813
5.25252,47.67828,9.94687
5.30910,47.70748,10.04506
5.32255,47.69524,10.14352
5.32554,47.69157,10.24189
5.32384,47.69047,10.34023
5.32240,47.66914,10.43855
5.32228,47.68374,10.53693
5.32086,47.68812,10.63541
5.32142,47.68944,10.73369
5.31752,47.66883,10.83219
5.31908,47.68365,10.93038
5.31665,47.73009,11.02879
5.29459,47.68103,11.12680
5.10197,47.70831,11.22439
4.86140,47.73749,11.32269
4.67585,47.70425,11.42239
4.58269,47.89727,11.52048
4.33661,47.60518,11.62131
4.00962,47.58755,11.71974
3.82998,47.41427,11.81805
3.72956,47.57228,11.91584
3.62334,47.61968,12.01410
3.51925,47.59891,12.11251
3.40367,47.44567,12.21113
3.29098,47.27370,12.30941
3.24928,47.20111,12.40802
3.24485,47.20033,12.50645
3.24301,47.17910,12.60482
3.24324,47.17273,12.70289
3.24264,47.17082,12.80156
3.27307,47.21225,12.90004
3.35370,47.37167,12.99842
3.46197,47.75550,13.09673
3.55642,47.57665,13.19515
3.66323,47.41100,13.29350
3.78320,47.48730,13.39150
3.98661,47.51019,13.49012
4.30112,47.63606,13.58858
4.53472,47.77882,13.68695
4.64842,47.75865,13.78530
4.77093,47.75259,13.88369
4.95890,47.63178,13.98231
5.20536,47.57453,14.08035
5.31874,47.71836,14.17741
5.40792,47.71951,14.27931
5.49537,47.62185,14.37766
5.61177,47.52256,14.47578
5.71485,47.47177,14.57455
5.78076,47.45653,14.67287
5.81148,47.45196,14.77119
5.82216,47.42959,14.86887
5.84217,47.42288,14.96726
5.87122,47.39986,15.06611
5.90295,47.39296,15.16422
5.93740,47.34889,15.26256
5.94536,47.33567,15.36121
5.94588,47.33170,15.45961
5.94573,47.33051,15.55795
5.94813,47.33015,15.65628
5.95168,47.35105,15.75490
5.95005,47.33631,15.85315
5.94919,47.33189,15.95155
5.94699,47.33057,16.04947
5.94506,47.35117,16.14829
5.94620,47.35735,16.24676
5.94504,47.33821,16.34495
5.93744,47.35346,16.44335
5.91369,47.35804,16.54184
5.91917,47.35941,16.64026
5.96084,47.33882,16.73835
6.02564,47.23465,16.83679
6.11908,47.09139,16.93509
6.23010,46.90842,17.03540
6.35907,46.79753,17.13372
6.48795,46.78526,17.23260
6.55582,46.80258,17.33088
6.62225,46.84277,17.42924
6.68972,46.85483,17.52735
6.70920,46.76045,17.62557
6.71645,46.71113,17.72376
6.73274,46.69634,17.82206
6.73253,46.71290,17.92042
6.72982,46.67587,18.01912
6.73417,46.64376,18.11740
6.74214,46.63413,18.21604
6.74731,46.60324,18.31441
6.75162,46.59397,18.41278
6.74624,46.59119,18.51112
6.73702,46.63936,18.60951
6.72523,46.67481,18.70808
6.71484,46.70644,18.80645
6.69335,46.73693,18.90486
6.70190,46.74608,19.00319
6.66555,46.74882,19.10174
6.62105,46.72865,19.19993
6.58079,46.74359,19.29825
6.55976,46.74808,19.39661
6.53979,46.84742,19.49493
6.50625,46.98923,19.59321
6.42530,47.13677,19.69389
6.33505,47.13903,19.79226
6.27244,47.08371,19.89076
6.22967,47.08811,19.98864
6.18976,47.13843,20.08740
6.16283,47.19553,20.18582
6.15269,47.24766,20.28423
6.13592,47.30530,20.38253
6.11653,47.36459,20.48092
6.13720,47.42438,20.57907
6.07588,47.46331,20.67690
6.04059,47.52399,20.77522
6.00807,47.56320,20.87420
5.99260,47.58196,20.97228
5.98167,47.58759,21.07055
5.96953,47.58928,21.16926
5.94813,47.63878,21.26749
5.89660,47.67463,21.36593
5.79036,47.78339,21.46432
5.70157,47.83702,21.56271
5.64213,47.87411,21.66122
5.59968,47.90623,21.75958
5.57514,47.91587,21.85798
5.57381,47.82076,21.95634
5.55570,47.61023,22.05407
5.51644,47.45607,22.15322
5.48823,47.44482,22.25143
5.48165,47.44145,22.34966
5.48726,47.41943,22.45040
5.48016,47.43383,22.54879
5.47100,47.43815,22.64708
5.46677,47.43944,22.74532
5.46297,47.43983,22.84330
5.48109,47.41895,22.94159
5.53769,47.48969,23.04058
5.55839,47.72791,23.13896
5.63355,47.79937,23.23733
5.89794,47.65281,23.33566
6.08121,47.38484,23.43414
6.16314,47.15745,23.53217
6.24722,47.08224,23.62997
6.34427,47.03867,23.72829
6.43816,46.95560,23.82732
6.50587,46.88868,23.92520
6.56755,46.86860,24.02347
6.60657,46.88358,24.12241
6.64556,46.90907,24.22316
6.69295,46.91672,24.31882
6.71186,46.91902,24.41751
6.71292,46.91971,24.51601
6.70695,46.91991,24.61431
6.68474,46.91997,24.71291
6.61900,46.94099,24.81110
6.52487,46.96830,24.90858
6.37164,47.04649,25.00786
6.22314,47.07695,25.10612
6.19328,47.19808,25.20454
6.11450,47.39543,25.30523
5.90199,47.67863,25.40359
5.67141,47.84759,25.50196
5.55488,47.69528,25.59977
5.46963,47.48158,25.69871
5.38637,47.50847,25.79632
5.31737,47.57954,25.89465
5.26543,47.60086,25.99364
5.21368,47.64926,26.09215
5.16432,47.71978,26.19047
5.10591,47.80393,26.28843
5.02900,47.88518,26.38724
4.94528,47.93055,26.48479
4.85266,47.92317,26.58300
4.79906,47.86495,26.68142
4.74963,47.74248,26.78044
4.67907,47.64975,26.87842
4.63264,47.50292,26.97717
4.57686,47.34688,27.07555
4.51749,47.37006,27.17409
4.47544,47.37702,27.27224
4.44529,47.40011,27.37061
4.42874,47.40703,27.46901
4.42617,47.40911,27.56756
4.42011,47.40973,27.66467
4.41388,47.43092,27.76377
4.41360,47.41628,27.86245
4.41682,47.41188,27.96079
4.42584,47.41056,28.05918
4.44419,47.38917,28.15998
4.47853,47.35475,28.25835
4.54164,47.34443,28.35666
4.61489,47.58633,28.45506
4.67079,47.76390,28.55346
4.73235,47.89417,28.65177
4.82851,47.93325,28.74948
4.96408,47.86798,28.84851
5.07469,47.70839,28.94684
5.20423,47.63952,29.04517
5.33914,47.45786,29.14366
5.45011,47.54336,29.24198
5.51341,47.68801,29.34031
5.59662,47.75240,29.43782
5.72094,47.75072,29.53617
5.84600,47.68722,29.63518
5.90798,47.64716,29.73357
5.91367,47.63515,29.83156
5.90379,47.65254,29.93021
5.90531,47.65776,30.02868
5.90685,47.65933,30.12712
5.89643,47.65980,30.22539
5.85792,47.68094,30.32388
5.75358,47.75028,30.42218
5.62145,47.77108,30.52052
5.53240,47.71433,30.61904
5.47149,47.52930,30.71732
5.43734,47.38979,30.81513
5.40697,47.38294,30.91643
5.37540,47.45088,31.01477
5.33943,47.52026,31.11314
5.30506,47.58308,31.21154
5.28165,47.62292,31.30987
5.27422,47.63488,31.40818
5.26775,47.63846,31.50664
5.24074,47.63954,31.60499
5.19867,47.67486,31.70260
5.17037,47.70646,31.80173
5.15183,47.73694,31.90008
5.14368,47.76708,31.99847
5.13564,47.85312,32.09651
5.11580,47.93494,32.19499
5.08953,47.92448,32.29300
5.05911,47.96334,32.39093
5.05448,47.95400,32.48950
5.06212,47.93020,32.58860
5.07014,47.92306,32.68602
5.07105,47.92092,32.78520
5.06807,47.92028,32.88345
5.07472,47.89908,32.98184
5.09377,47.85072,33.08025
5.13139,47.75922,33.17871
5.19698,47.67577,33.27712
5.28677,47.58773,33.37549
5.38124,47.40732,33.47373
5.45705,47.48620,33.57456
5.50448,47.64986,33.67293
5.54579,47.74096,33.77138
5.61948,47.80329,33.86964
5.73505,47.80099,33.96780
5.84726,47.76530,34.06632
5.92222,47.71259,34.16469
5.97507,47.65478,34.26307
6.07038,47.58143,34.36134
6.09515,47.44743,34.45990
6.12537,47.32323,34.55735
6.13983,47.28597,34.65663
6.14996,47.23979,34.75488
6.14675,47.22594,34.85312
6.14785,47.15878,34.95154
6.14522,47.11063,35.04993
6.14765,47.07519,35.14745
6.14870,47.06456,35.24577
6.15096,47.06137,35.34395
6.14792,47.08141,35.44330
6.14600,47.15742,35.54120
6.12139,47.25723,35.63990
6.05406,47.49017,35.73816
5.81669,47.72805,35.83626
5.60463,47.72242,35.93489
5.48281,47.48972,36.03355
5.40236,47.55292,36.13189
5.30566,47.61388,36.23019
5.23383,47.66716,36.33097
5.18980,47.84415,36.42928
5.14305,48.07224,36.52755
5.05563,48.00767,36.62590
4.90844,47.94630,36.72409
4.78134,47.76689,36.82262
4.67466,47.56607,36.92112
4.58976,47.43582,37.01956
4.51885,47.41775,37.11786
4.45769,47.41232,37.21626
4.41881,47.43170,37.31461
4.40202,47.43751,37.41210
4.41289,47.43925,37.51134
4.41171,47.43978,37.60963
4.37649,47.46093,37.70762
4.32442,47.50228,37.80622
4.27341,47.53568,37.90459
4.24755,47.54571,38.00293
4.23619,47.54871,38.10046
4.23107,47.52861,38.19880
4.23176,47.52258,38.29769
4.23740,47.52078,38.39617
4.23928,47.52023,38.49380
4.24027,47.52007,38.59282
4.24507,47.54102,38.69147
4.25306,47.52631,38.78941
4.27131,47.52189,38.88832
4.30927,47.49257,38.98671
4.36513,47.45577,39.08492
4.44059,47.37473,39.18570
4.56358,47.49742,39.28419
4.66533,47.65323,39.38248
4.77641,47.81897,39.48081
4.91903,47.94569,39.57916
5.02939,48.03971,39.67753
5.09302,48.01191,39.77553
5.12350,47.96157,39.87428
5.12861,47.98847,39.97212
5.12715,48.01754,40.07106
5.11979,48.02626,40.16932
5.10993,48.04988,40.26723
5.09967,48.09196,40.36516
5.06817,48.02759,40.46438
4.93095,47.95228,40.56281
4.74620,47.67068,40.66114
4.49175,47.50920,40.75950
4.21039,47.48876,40.85791
3.94039,47.43363,40.95569
3.86951,47.98409,41.05355
3.65162,47.95323,41.15208
3.42006,47.75497,41.25113
3.22794,47.56249,41.34906
3.17373,47.53275,41.44786
3.19523,47.53082,41.54602
3.23370,47.60725,41.64427
3.20504,47.49717,41.74262
3.17205,47.48515,41.84137
3.15649,47.48155,41.94216
3.16270,47.48046,42.04057
3.16208,47.50814,42.13891
3.16363,47.51644,42.23738
3.16230,47.51893,42.33559
3.16072,47.49168,42.43381
3.16232,47.51150,42.53276
3.16414,47.48945,42.63074
3.20635,47.59484,42.72895
3.48903,47.89245,42.82749
3.51583,47.63874,42.92584
3.66376,47.89162,43.02418
3.70614,47.71549,43.12258
3.96735,47.85865,43.22010
4.07958,47.72659,43.31931
4.34518,47.72198,43.41763
4.53998,47.78359,43.51605
4.71672,47.82308,43.61437
4.87478,48.06592,43.71278
5.09728,48.06178,43.81114
5.33310,48.06053,43.90845
5.52706,48.15116,44.00678
5.74554,48.00335,44.10511
5.84628,47.84700,44.20397
5.99707,47.66010,44.30228
6.15570,47.40803,44.40115
6.27576,47.31141,44.49943
6.33249,47.23342,44.59997
6.36475,47.21003,44.69847
6.38882,47.25201,44.79693
6.41046,47.28560,44.89546
6.42963,47.29568,44.99373
6.43816,47.29870,45.09195
6.43079,47.29961,45.19040
6.43216,47.22988,45.28886
6.43293,47.14597,45.38711
6.41518,47.09979,45.48532
6.38578,47.04394,45.58376
6.32981,47.04818,45.68247
6.24655,47.18945,45.78068
