 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:5.5343677612937645 y:47.6414024124098
6.27042,48.08654,2.26159,9,9
5.88527,48.30002,1.50489,8,8
4.46546,48.03312,1.62460,0,0
5.18909,47.15819,4.70087,1,1
5.61280,48.52723,1.49852,5,5
5.45929,47.99720,1.73082,4,4
5.70802,48.43008,1.58814,6,6
5.81782,48.30274,1.22457,7,7
5.32175,47.30051,3.12766,2,2
5.37224,47.45766,1.77639,3,3
5.50006,47.97201,1.73468,4,4
5.56470,48.38295,1.44004,5,5
4.50146,47.78005,1.40643,0,0
6.46634,48.05449,1.44031,9,9
5.83105,48.68922,1.57431,7,7
5.65407,47.68734,2.67805,6,6
5.18221,47.51971,4.19617,1,1
5.84749,48.37846,2.64131,8,8
5.37071,47.52272,5.04287,3,3
5.28224,47.52898,2.23702,2,2
