 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.120053206755283 y:46.727761420315204
5.33692,46.17798,2.82296,0,0
6.15379,46.25446,2.39772,5,9
5.53064,46.56623,2.60936,0,4
5.52704,46.13385,1.67747,0,6
5.81841,45.81370,1.02326,2,7
5.27572,46.44958,1.55008,0,5
5.48272,46.74581,1.35048,0,3
5.02815,46.80317,1.19345,0,2
5.12994,46.78706,1.15693,0,1
5.64994,46.16114,2.57988,0,8
6.14778,45.67827,1.10227,5,9
5.38738,46.93634,2.34989,0,4
5.26546,46.15447,1.54240,0,0
3.90954,46.37708,2.13721,0,2
4.61600,46.30817,1.40634,0,3
5.00100,45.94246,2.20498,0,1
5.86615,45.95482,2.62301,2,7
6.21405,44.95507,1.96638,5,8
5.02285,46.33403,2.55285,0,6
4.67756,46.24042,1.68748,0,5
