 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.9200052731401085 y:50.61830301330422
5.17779,50.42287,2.17920,7,8
4.29924,50.46587,1.48714,0,0
4.67606,50.46970,3.50939,2,2
4.87054,50.55043,1.21595,4,4
5.40427,50.26296,1.43714,9,9
4.79326,50.41019,1.85869,3,3
4.94920,50.69995,1.28228,5,5
5.13866,50.71965,2.38541,7,7
4.63658,50.53002,2.24991,2,1
5.01331,50.68496,1.57514,5,6
4.86239,50.45544,1.57257,4,4
5.23572,50.44720,2.54455,8,8
4.95020,50.65581,1.29259,5,5
4.67446,50.48434,1.88055,2,2
5.13428,50.72998,1.75360,7,7
5.42480,50.25650,1.44109,9,9
4.76057,50.43317,1.51684,3,3
4.53842,50.46969,2.81329,1,1
4.13648,50.70399,1.44098,0,0
5.00752,50.70001,1.74261,5,6
