 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.9816643354984285 y:48.28322290819553
3.43018,48.71310,1.83083,0,0
4.33473,48.86225,1.90070,8,8
4.55552,49.03009,1.07955,9,9
3.85806,48.77266,1.64198,3,1
4.38485,48.98841,1.90218,9,7
3.76667,48.97931,1.78865,2,2
4.31177,48.96896,1.47095,8,6
4.08299,48.61337,1.30754,6,3
4.35868,48.83831,1.22521,8,5
4.10976,48.83049,1.14711,6,4
3.71469,48.94812,1.32602,2,2
3.11199,48.71864,1.23933,0,0
4.29802,48.89783,1.93928,8,5
4.74907,49.31510,1.35728,9,8
3.94690,48.76327,1.38481,4,6
4.61897,49.32739,1.57406,9,9
3.08620,48.90910,1.79828,0,3
3.89113,48.89790,1.15013,4,4
4.71190,49.47530,1.35006,9,7
3.20661,48.84314,1.71017,0,1
