 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.280748411680579 y:48.58826126882498
6.15901,48.87681,1.80337,3,3
6.27587,48.61554,1.88101,4,4
6.02913,49.02010,1.49911,2,2
6.26982,48.61661,1.56308,4,5
5.45684,49.08980,1.02392,0,0
6.39636,48.84309,1.69355,6,6
6.50311,48.85536,0.79430,7,7
5.90908,49.15839,0.92693,1,1
6.61754,48.79159,1.25112,8,8
6.80731,48.79890,0.97909,9,9
6.50511,48.83738,1.06618,7,7
6.66879,48.77087,1.43455,8,8
6.00620,49.09888,0.97447,2,2
6.44444,48.88763,1.13298,6,6
5.93870,49.10130,1.57440,1,1
6.64960,48.77121,1.02332,8,9
6.36659,48.73639,1.87280,5,5
6.25897,48.65888,0.79495,4,4
5.75755,49.18987,0.91314,0,0
6.15235,48.92115,1.97596,3,3
