 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.2346838061260925 y:47.45149999992861
6.55028,48.52680,1.98586,1,1
6.41298,44.41980,1.61323,4,4
6.67789,49.68980,1.53507,0,0
6.48650,47.05101,3.50228,3,3
6.62571,47.53109,1.20319,2,2
6.56875,46.88950,3.33000,3,3
6.70910,49.25986,1.58568,0,0
6.66893,48.32300,1.59809,1,1
6.73445,47.19166,4.81409,3,2
6.53718,45.25440,1.23868,4,4
6.77118,44.41237,2.14858,4,4
7.37210,49.88341,1.40624,0,0
7.26315,46.86884,3.57745,3,3
7.27436,48.27714,2.66519,1,1
7.23990,47.51386,2.02611,2,2
7.17026,46.57403,1.63450,4,4
7.36472,48.43035,1.67265,1,1
7.13590,47.03295,3.96029,3,3
7.33276,50.61089,1.57504,0,0
7.23654,47.39370,1.88987,2,2
