 knee_pos_x, knee_pos_y, time
5.65428,47.71419,0.04947
5.64929,47.71826,0.14761
5.64111,47.71948,0.25421
5.63778,47.71984,0.34688
5.65395,47.71995,0.44509
5.67143,47.71999,0.54323
5.68633,47.74100,0.64182
5.63769,47.84530,0.74018
5.63952,47.91159,0.83844
5.66412,47.93148,0.93684
5.64383,47.90244,1.03526
5.63157,47.83073,1.13289
5.62435,47.79522,1.23202
5.62736,47.72157,1.33036
5.65098,47.60147,1.42877
5.68795,47.41144,1.52719
5.72850,47.25643,1.62527
5.71320,47.25193,1.72379
5.68343,47.20858,1.82120
5.68486,46.97857,1.91956
5.68679,46.67857,2.01822
5.68228,46.58857,2.11646
5.64979,46.44257,2.21491
5.68621,46.23077,2.31382
5.71844,46.09023,2.41215
5.71462,46.02707,2.51009
5.64564,46.12712,2.60869
5.57128,46.30414,2.70740
5.53925,46.25224,2.80584
5.53164,46.13867,2.90407
5.54167,46.04160,3.00233
5.54523,45.95648,3.10313
5.55618,45.85394,3.20156
5.56103,45.78118,3.29983
5.57185,45.78035,3.39822
5.57887,45.75911,3.49663
5.58485,45.75273,3.59457
5.59460,45.92582,3.69328
5.59051,46.16675,3.79172
5.57792,46.33702,3.89007
5.53950,46.66111,3.98844
5.50235,47.08733,4.08595
5.50100,47.39020,4.18515
5.54290,47.71906,4.28353
5.53108,48.16772,4.38188
5.51924,48.51932,4.48009
5.49920,48.62479,4.57861
5.49355,48.77544,4.67682
5.50616,49.12163,4.77433
5.49933,49.40749,4.87264
5.45393,49.55625,4.97153
5.43634,49.53787,5.06995
5.47540,49.62336,5.16772
5.51349,49.74701,5.26706
5.51161,49.73510,5.36533
5.52488,49.78053,5.46370
5.52454,49.89216,5.56193
5.48929,49.90465,5.66052
5.46330,49.99239,5.76126
5.46045,50.03972,5.85961
5.48206,50.01192,5.95781
5.50633,50.04557,6.05605
5.50746,50.05567,6.15473
5.50230,50.07270,6.25310
5.49993,50.04281,6.35120
5.49929,49.97084,6.44988
5.48842,49.68325,6.54797
5.49305,49.39398,6.64629
5.49230,49.00619,6.74482
5.50317,48.47686,6.84326
5.48730,48.33906,6.94079
5.46231,48.25572,7.03953
5.44007,48.21672,7.13834
5.45120,48.18401,7.23676
5.46556,48.20920,7.33499
5.52670,48.42676,7.43330
5.51481,48.52003,7.53180
5.47192,48.49201,7.63011
5.43079,48.32260,7.72744
5.41262,48.11778,7.82576
5.40633,47.97933,7.92505
5.44234,47.42680,8.02267
5.48262,47.17004,8.12133
5.49567,46.86201,8.21982
5.49238,46.64360,8.31849
5.49444,46.43108,8.41682
5.50488,46.31832,8.51515
5.52614,46.28450,8.61615
5.53655,46.24635,8.71443
5.54248,46.23490,8.81279
5.54934,46.23147,8.91120
5.55610,46.23044,9.00950
5.55696,46.23013,9.10784
5.55708,46.28604,9.20631
5.55792,46.30281,9.30461
5.55001,46.37784,9.40297
5.54107,46.49835,9.50134
5.53076,46.55551,9.59927
5.52429,46.43265,9.69797
5.50695,46.22780,9.79648
5.50527,46.06834,9.89382
5.49736,45.94350,9.99251
5.46910,45.52105,10.09145
5.50010,45.97532,10.18916
5.65155,46.13259,10.28825
5.59523,45.82978,10.38659
5.60131,45.56393,10.48491
5.62474,45.26718,10.58222
5.64191,44.90515,10.68054
5.63536,44.65655,10.77914
5.59267,44.16196,10.87822
5.56984,43.79659,10.97585
5.54729,43.09898,11.07497
5.52842,42.71469,11.17258
5.54670,42.59941,11.27161
5.55010,42.38982,11.37233
5.54722,41.99795,11.47070
5.55019,41.80338,11.56925
5.56780,41.82202,11.66764
5.57485,41.86260,11.76597
5.57294,41.79778,11.86431
5.55957,41.66633,11.96270
5.53604,41.66190,12.06101
5.51574,41.84257,12.15941
5.49082,42.61077,12.25778
5.55923,43.73723,12.35614
5.58560,44.68417,12.45398
5.62877,45.89225,12.55286
5.65049,47.17168,12.65131
5.71759,48.27650,12.74957
5.79284,48.97895,12.84698
5.81845,49.45569,12.94636
5.83734,49.89271,13.04464
5.84814,50.24081,13.14298
5.86553,50.58324,13.24128
5.82416,50.97297,13.33973
5.85825,51.18089,13.43808
5.86636,51.38327,13.53534
5.86233,51.79398,13.63368
5.85487,0.00000,13.73301
5.86595,0.00000,13.83063
5.87667,0.00000,13.92920
5.87030,0.00000,14.03030
5.85007,0.00000,14.12875
5.82748,0.00000,14.22716
5.80784,0.00000,14.32546
5.80626,0.00000,14.42409
5.82092,0.00000,14.52241
5.85841,0.00000,14.62063
5.90179,0.00000,14.71914
5.93680,0.00000,14.81745
5.96002,0.00000,14.91553
5.97005,0.00000,15.01422
5.96742,0.00000,15.11184
5.96762,0.00000,15.21043
5.97626,0.00000,15.30896
5.97627,0.00000,15.40747
5.97710,0.00000,15.50578
5.97450,0.00000,15.60388
5.93223,51.33338,15.70164
5.87578,50.75001,15.80113
5.92594,50.34400,15.89938
5.94527,50.26420,15.99769
5.94636,50.19826,16.09617
5.95011,50.15748,16.19434
5.94879,50.13124,16.29331
5.95075,50.11637,16.39009
5.94699,50.11191,16.48906
5.95158,50.17357,16.58796
5.94722,50.19207,16.68613
5.94505,50.09262,16.78443
5.93759,49.78979,16.88537
5.92473,49.34894,16.98355
5.91849,49.18168,17.08173
5.89417,49.03350,17.18008
5.97831,48.89805,17.27873
6.06860,48.82942,17.37720
6.17559,48.40282,17.47553
6.22816,47.90385,17.57390
6.27182,47.44615,17.67226
6.34415,46.94485,17.77054
6.23650,46.40245,17.86896
6.00778,45.98774,17.96737
5.92358,45.63232,18.06574
5.96887,45.47670,18.16415
6.01653,45.29701,18.26265
6.01361,44.97010,18.36082
5.96584,44.67603,18.45915
5.94276,44.44081,18.55661
5.90388,44.18824,18.65586
5.79899,43.95847,18.75379
5.81968,43.88954,18.85281
5.85057,43.74986,18.95102
5.85133,43.57496,19.04935
5.73897,43.30549,19.14769
5.66838,42.77665,19.24492
5.59735,42.50599,19.34323
5.56946,42.48780,19.44170
5.55545,42.48234,19.54310
5.55501,42.38270,19.64137
5.55346,42.31081,19.74005
5.55935,42.36624,19.83848
5.54656,42.38287,19.93698
5.54418,41.98186,20.03527
5.61533,41.52556,20.13344
5.69685,41.58467,20.23153
5.72542,41.52540,20.32967
5.70214,41.46562,20.42837
5.70335,41.25869,20.52712
5.75401,41.19661,20.62546
5.77389,41.28998,20.72387
5.74364,41.35999,20.82219
5.76066,41.50000,20.92058
5.75171,41.45800,21.01892
5.68646,41.33340,21.11672
5.65315,41.17702,21.21558
5.70376,41.32611,21.31396
5.77129,41.40583,21.41232
5.76852,41.35275,21.50962
5.74586,41.25982,21.60905
5.75915,41.19695,21.70741
5.77527,41.17808,21.80544
5.75801,41.48043,21.90419
5.76478,42.22913,22.00252
5.65659,42.96474,22.10089
5.58740,43.89942,22.19801
