 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.495896463661399 y:50.603937413398086
4.79301,50.48588,2.87912,15,15
4.18602,50.46989,4.40084,3,3
4.92171,50.60453,3.07306,18,18
4.32081,50.46874,4.04629,6,6
4.10155,50.37713,2.08205,2,1
4.44064,50.29078,1.90190,8,9
4.40670,50.33047,2.38531,8,8
4.01654,50.31002,1.46323,0,0
4.65454,50.53132,4.10475,13,13
4.22062,50.47931,2.51042,4,4
5.20050,50.52056,1.51760,19,19
4.73208,50.61064,1.19377,14,14
4.10009,50.41005,3.08271,2,2
4.51271,50.36317,2.98932,10,10
4.59633,50.48851,1.82529,11,12
4.86587,50.61300,5.16389,17,17
4.29746,50.49452,2.27103,6,5
4.38217,50.37031,1.93650,7,7
4.80301,50.64026,12.98289,16,16
4.58674,50.40909,3.74575,11,11
