 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.34756854573291 y:48.64599065244429
5.96957,49.06005,0.69236,2,2
6.71364,48.80742,1.16066,17,18
6.67278,48.80021,1.69894,16,16
6.17107,48.88545,2.50870,6,6
6.25977,48.67849,1.42153,8,8
6.62200,48.79371,1.79226,15,15
5.87269,49.19337,1.12109,0,0
6.05023,49.05833,1.15975,4,4
6.80784,48.83044,0.95243,19,19
6.71409,48.80000,1.80560,17,17
6.02051,49.09011,1.90090,3,3
6.47012,48.89000,1.83894,12,12
6.57482,48.80161,0.81812,14,14
6.46948,48.88876,0.91381,12,13
6.18394,48.86888,1.31281,6,7
6.15370,48.92378,2.13414,6,5
6.32485,48.63885,1.76406,9,9
6.41423,48.93375,1.50720,11,11
6.34186,48.70246,1.00945,9,10
5.92460,49.10858,1.89151,1,1
