 knee_pos_x, knee_pos_y, time
3.99449,52.23000,0.02125
3.99181,52.23000,0.12271
3.99284,52.23000,0.21751
3.99131,52.23000,0.31568
3.99138,52.23000,0.41404
3.99680,52.23000,0.51246
3.99494,52.24400,0.61080
3.99034,52.23420,0.70940
3.98864,52.23126,0.80764
3.99486,52.24438,0.90609
4.07135,52.26931,1.00670
4.30912,52.29079,1.10510
4.69396,52.37424,1.20315
4.92591,52.39927,1.30181
5.02547,52.39278,1.40020
5.03398,52.39083,1.49799
5.06815,52.37625,1.59700
5.11838,52.34388,1.69503
5.11092,52.33416,1.79286
5.02873,52.38725,1.89207
4.87027,52.38917,1.99033
4.36189,52.31275,2.08872
3.95276,52.26883,2.18713
3.50954,52.27665,2.28550
3.29643,52.27899,2.38337
3.22436,52.30070,2.48125
3.18472,52.27921,2.57953
3.17286,52.27276,2.67865
3.18557,52.27783,2.77725
3.18988,52.29335,2.87562
3.19061,52.32600,2.97378
3.33548,52.33580,3.07234
3.71656,52.28974,3.17078
4.05663,52.31792,3.26909
4.29797,52.30538,3.36746
4.28446,52.32261,3.46569
4.17941,52.38378,3.56359
4.11163,52.40914,3.66243
4.08512,52.41674,3.76317
4.08797,52.41202,3.86153
4.08163,52.41061,3.95949
4.05968,52.41018,4.05845
4.03846,52.41005,4.15661
4.03807,52.41002,4.25496
4.04293,52.41000,4.35330
3.96454,52.37500,4.45177
3.83192,52.34350,4.55000
3.73496,52.35505,4.64840
3.76092,52.33752,4.74595
3.78400,52.31125,4.84509
3.77409,52.28938,4.94347
3.78359,52.30381,5.04186
3.79338,52.32214,5.14015
3.80679,52.32764,5.23856
3.91611,52.38529,5.33690
4.19979,52.36759,5.43429
4.50250,52.44628,5.53264
4.49927,52.50488,5.63154
4.36578,52.51546,5.73025
4.29183,52.52564,5.82875
4.27538,52.52169,5.92706
4.22248,52.52751,6.02542
4.13353,52.55025,6.12380
4.06218,52.55708,6.22211
4.06473,52.57312,6.32050
4.12554,52.55694,6.41891
4.15714,52.55208,6.51716
4.15843,52.55762,6.61539
4.16332,52.55929,6.71623
4.16522,52.55279,6.81461
4.15835,52.55084,6.91283
4.15518,52.55025,7.01095
4.15173,52.53608,7.10972
4.13226,52.52482,7.20798
4.04388,52.49345,7.30636
3.85229,52.40703,7.40477
3.79326,52.43011,7.50310
3.79620,52.42303,7.60145
3.79321,52.39991,7.69897
3.78422,52.39297,7.79793
3.78695,52.41189,7.89662
3.79559,52.41057,7.99491
3.80364,52.39617,8.09255
4.00554,52.48985,8.19110
4.24994,52.46196,8.28923
4.44892,52.52359,8.38766
4.38930,52.48608,8.48572
4.27238,52.51682,8.58493
4.23090,52.52605,8.68326
4.23792,52.50781,8.78170
4.22677,52.51634,8.87960
4.19767,52.53990,8.97900
4.18302,52.54697,9.07690
4.18239,52.54909,9.17514
4.17146,52.54973,9.27356
4.12271,52.55692,9.37191
4.03998,52.55208,9.47026
3.97081,52.53662,9.57085
3.99554,52.55299,9.66921
4.02786,52.57190,9.76766
4.02566,52.57757,9.86572
3.99302,52.56527,9.96437
3.97356,52.55458,10.06277
3.92100,52.51637,10.16095
3.79951,52.46291,10.25902
3.53905,52.53087,10.35772
3.27237,52.53026,10.45652
3.13186,52.47408,10.55380
3.09539,52.45722,10.65243
3.11553,52.50117,10.75123
3.12907,52.52135,10.84970
3.16671,52.56241,10.94798
3.47533,52.53272,11.04627
3.95688,52.58682,11.14476
4.54692,52.63804,11.24206
5.12427,52.52741,11.34042
5.34132,52.50822,11.43879
5.30603,52.56547,11.53742
5.20252,52.63164,11.63597
5.24651,52.62349,11.73473
5.25392,52.62105,11.83312
5.04914,52.72531,11.93144
4.73588,52.67959,12.02980
4.38120,52.63788,12.12837
4.24000,52.65336,12.22667
4.22207,52.62301,12.32495
4.18452,52.62090,12.42328
4.11522,52.64827,12.52401
3.92559,52.57948,12.62238
3.80914,52.53784,12.72067
3.77366,52.52535,12.81907
3.75264,52.54261,12.91723
3.75501,52.52678,13.01568
3.75797,52.52203,13.11415
3.75714,52.52061,13.21197
3.75632,52.52018,13.31094
3.75761,52.52705,13.40932
3.70930,52.54312,13.50684
3.40416,52.59693,13.60603
3.24884,52.61308,13.70442
3.20272,52.61792,13.80274
3.19422,52.61238,13.90093
3.23580,52.63171,13.99947
3.54192,52.57451,14.09783
3.70357,52.50135,14.19522
3.81840,52.52141,14.29358
3.94194,52.59042,14.39237
4.04102,52.63913,14.49071
4.11061,52.66074,14.58921
4.10761,52.66022,14.68764
4.05471,52.63207,14.78579
4.02259,52.62362,14.88454
4.04401,52.63509,14.98295
4.06470,52.65253,15.08126
4.14355,52.66476,15.17976
4.44703,52.66143,15.28024
4.70483,52.70943,15.37866
4.90217,52.69583,15.47716
4.90482,52.71975,15.57554
4.84262,52.72692,15.67393
4.83937,52.72908,15.77223
4.85282,52.72972,15.87060
4.75773,52.70192,15.96903
4.71161,52.67258,16.06684
4.49938,52.58677,16.16555
4.32769,52.58903,16.26393
4.34760,52.56871,16.36237
4.44421,52.60461,16.46008
4.42881,52.57338,16.55912
4.31512,52.56402,16.65750
4.19580,52.59620,16.75586
4.13381,52.62686,16.85422
4.10288,52.63606,16.95253
4.07640,52.65282,17.05089
4.05209,52.64385,17.14825
4.05620,52.65515,17.24660
4.10282,52.65855,17.34519
4.16153,52.62456,17.44374
4.16261,52.62137,17.54236
4.14990,52.64841,17.64081
4.15387,52.62852,17.73924
4.16794,52.61556,17.83765
4.18113,52.61167,17.93613
4.19582,52.61050,18.03430
4.21179,52.59615,18.13170
4.21456,52.60585,18.23335
4.21083,52.59475,18.33157
4.19860,52.60543,18.43011
4.12531,52.65063,18.52862
4.05229,52.65719,18.62697
4.06115,52.65916,18.72535
4.08486,52.65975,18.82373
4.08075,52.65992,18.92205
4.05200,52.64598,19.02043
4.02909,52.64179,19.11856
4.03069,52.65454,19.21710
4.03171,52.64436,19.31465
4.00301,52.59931,19.41313
3.87954,52.54379,19.51219
3.79684,52.49914,19.61090
3.77246,52.47874,19.70893
3.76894,52.47262,19.80725
3.76570,52.47079,19.90565
3.75975,52.47024,20.00299
3.75933,52.45607,20.10130
3.77930,52.48682,20.20057
3.92485,52.57305,20.29892
4.21281,52.55691,20.39656
4.63988,52.62907,20.49517
4.72393,52.67872,20.59346
4.70902,52.67262,20.69292
4.71779,52.66379,20.79080
4.74828,52.66114,20.88908
4.76023,52.66734,20.98967
