 knee_pos_x, knee_pos_y, time
3.89692,52.57922,0.07315
3.90103,52.56577,0.17134
3.90419,52.56173,0.27007
3.90557,52.56052,0.36825
3.91612,52.57416,0.46663
3.95175,52.63425,0.56480
4.06310,52.70127,0.66328
4.23705,52.71438,0.76161
4.39837,52.75331,0.86017
4.51189,52.84899,0.95827
4.68873,52.96870,1.05560
4.79361,53.00461,1.15507
4.92064,52.98738,1.25344
4.98117,52.98221,1.35179
4.98951,52.98066,1.45019
4.99793,52.98020,1.54849
5.00099,52.98006,1.64573
4.99119,52.99402,1.74703
4.96212,52.98421,1.84540
4.89674,52.99526,1.94426
4.81606,52.97758,2.04210
4.77777,52.95127,2.14064
4.75999,52.95038,2.23910
4.73625,52.92911,2.33753
4.69875,52.88773,2.43595
4.64265,52.86832,2.53431
4.55838,52.82050,2.63262
4.47762,52.77115,2.73071
4.43077,52.73534,2.82952
4.40516,52.70360,2.92773
4.39389,52.69408,3.02634
4.38459,52.67722,3.12459
4.37892,52.67217,3.22303
4.37798,52.66365,3.32124
4.37661,52.66810,3.41971
4.37420,52.66943,3.51755
4.36720,52.66283,3.61638
4.35877,52.66085,3.71480
4.33716,52.66725,3.81314
4.28267,52.69018,3.91059
4.22513,52.71105,4.00974
4.14268,52.71732,4.10807
4.05213,52.70519,4.20657
3.98560,52.67356,4.30494
3.94079,52.63607,4.40323
3.90608,52.59682,4.50392
3.87071,52.58505,4.60184
3.84402,52.58851,4.70015
3.83510,52.60355,4.79908
3.81875,52.60807,4.89719
3.80118,52.61642,4.99554
3.79906,52.61893,5.09370
3.80262,52.63368,5.19220
3.80047,52.61710,5.29072
3.79761,52.61213,5.38912
3.80369,52.61764,5.48739
3.82929,52.61229,5.58580
3.86523,52.58969,5.68417
3.90018,52.61091,5.78278
3.91838,52.64527,5.88107
3.93792,52.66258,5.97933
3.96364,52.68877,6.07774
4.00351,52.71063,6.17614
4.04582,52.71719,6.27414
4.06266,52.72616,6.37197
4.05333,52.72885,6.47131
4.05388,52.72265,6.56903
4.06338,52.72780,6.66784
4.07850,52.72934,6.76632
4.12487,52.72980,6.86346
4.20934,52.72294,6.96305
4.33870,52.74188,7.06139
4.45757,52.83156,7.15970
4.60878,52.90747,7.26038
4.70773,52.95824,7.35879
4.76642,53.00847,7.45718
4.79555,53.03754,7.55493
4.84766,53.03226,7.65327
4.91536,52.99568,7.75231
4.95279,52.99870,7.85059
4.96516,52.99961,7.94847
4.97228,52.99988,8.04728
4.98918,52.99996,8.14566
5.01501,52.98599,8.24383
5.01997,52.98180,8.34221
5.00951,52.98054,8.44056
4.99013,52.98016,8.53889
4.94479,52.99405,8.63748
4.86157,53.01221,8.73579
4.79602,52.98266,8.83413
4.77163,52.95280,8.93248
4.76598,52.95084,9.03088
4.76744,52.94325,9.12910
4.76702,52.94098,9.22754
4.76420,52.94729,9.32592
4.76039,52.94919,9.42431
4.75910,52.94976,9.52261
4.75801,52.94293,9.62035
4.75223,52.92688,9.71828
4.74726,52.93606,9.81669
4.74572,52.94582,9.91605
4.73435,52.94175,10.01438
4.66204,52.89152,10.11267
4.50146,52.77846,10.21101
4.36290,52.73754,10.31179
4.26004,52.73226,10.40966
4.20357,52.73068,10.50795
4.17563,52.73020,10.60659
4.10481,52.73006,10.70528
4.02770,52.73002,10.80355
3.98202,52.70901,10.90195
3.96421,52.69570,11.00034
3.96327,52.69171,11.09852
3.96259,52.69751,11.19698
3.96502,52.69925,11.29481
3.96541,52.69978,11.39369
3.96520,52.69993,11.49159
3.95797,52.69298,11.59051
3.94820,52.67689,11.68882
3.93605,52.66507,11.78713
3.89848,52.61252,11.88552
3.87943,52.58976,11.98380
3.88139,52.58293,12.08232
3.88838,52.60188,12.18048
3.89101,52.60756,12.27895
3.89268,52.59527,12.37733
3.92938,52.66858,12.47565
4.03868,52.71157,12.57340
4.13071,52.72447,12.67117
4.15457,52.72834,12.77034
4.14967,52.75750,12.86895
4.15002,52.75225,12.96759
4.15167,52.75068,13.06576
4.15699,52.73620,13.16405
4.15603,52.73186,13.26483
4.15203,52.74456,13.36269
4.14838,52.73437,13.46100
4.13662,52.74531,13.55959
4.11079,52.74859,13.65813
4.08396,52.74958,13.75653
4.07560,52.74987,13.85453
4.07758,52.74996,13.95340
4.07286,52.74999,14.05177
4.06795,52.75000,14.14995
4.06859,52.75000,14.24831
4.06854,52.75000,14.34624
4.06708,52.76400,14.44486
4.06460,52.75420,14.54358
4.06400,52.75126,14.64193
4.02318,52.75038,14.74028
3.96935,52.71511,14.83859
3.94130,52.68353,14.93701
3.91919,52.63906,15.03533
3.88745,52.59772,15.13370
3.84319,52.60632,15.23214
3.80206,52.61589,15.33045
3.76714,52.64677,15.42881
3.74601,52.64203,15.52701
3.72494,52.64061,15.62434
3.69018,52.65418,15.72370
3.63563,52.66525,15.82185
3.59883,52.66158,15.92049
3.59146,52.66747,16.02129
3.60240,52.66924,16.11974
3.61491,52.66977,16.21801
3.65598,52.68393,16.31578
3.77451,52.63918,16.41412
3.87112,52.62575,16.51269
3.91937,52.65673,16.61130
3.94490,52.70102,16.70962
3.96638,52.71431,16.80806
4.01196,52.73929,16.90647
4.08146,52.74679,17.00487
4.13877,52.74904,17.10330
4.16416,52.74971,17.20167
4.16644,52.74991,17.30003
4.17357,52.74997,17.39812
4.18121,52.74999,17.49634
4.18854,52.75000,17.59511
4.18811,52.75000,17.69340
4.18680,52.75000,17.79178
4.19569,52.75000,17.89015
4.21907,52.73600,17.98857
4.24956,52.73180,18.08680
4.29232,52.73054,18.18524
4.33167,52.73016,18.28357
4.35319,52.74405,18.38196
4.38656,52.74821,18.48033
4.46529,52.84746,18.57737
4.58655,52.91924,18.67695
