 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:4.704789516385385 y:50.470539763296614
4.68777,50.49401,6.13430,7,6
3.93176,50.33400,1.41460,0,0
4.57153,50.37440,3.69243,5,5
4.48766,50.41287,1.20420,4,4
4.87790,50.68308,3.11387,10,10
4.46388,50.41001,2.12835,3,3
5.25494,50.40402,2.89023,14,14
4.72006,50.38472,1.83357,7,7
4.95532,50.69275,1.41685,11,11
4.76157,50.44353,1.32848,8,8
4.32252,50.47574,2.57703,1,1
4.83248,50.51565,1.87885,9,9
5.04518,50.63531,3.20623,12,12
4.36234,50.47168,1.56264,2,2
5.08469,50.66898,2.28211,13,13
4.64248,50.41085,2.63528,6,6
4.01414,50.54321,1.30499,0,0
4.28211,50.41718,3.20506,1,1
5.07883,50.70051,2.18354,13,13
5.24474,50.46086,1.15715,14,14
