 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.721774731870486 y:47.0665096980587
4.22396,48.25318,2.15014,14,10
3.86444,47.92368,1.27928,9,7
3.37366,48.30636,1.30733,2,4
4.29598,48.57036,1.69873,14,11
2.84221,47.80698,2.30675,0,0
4.19164,48.30359,2.11389,14,12
3.35026,48.19389,1.54242,1,8
3.05664,48.23013,1.22765,0,6
4.35609,48.61513,1.60731,14,13
2.98348,48.25870,1.79993,0,5
2.77095,48.22730,1.75360,0,1
2.98499,48.24799,1.44143,0,2
3.28308,48.46333,0.88842,0,3
5.04664,49.22210,1.55112,14,14
3.61429,48.77484,1.59921,5,9
3.24269,48.86183,1.04512,0,8
2.53625,49.12125,1.47333,0,4
2.14302,48.66402,1.20531,0,1
4.34402,49.15737,1.77789,14,11
2.84820,49.27060,2.13722,0,2
