 knee_pos_x, knee_pos_y, time
6.39301,48.15875,0.04699
6.39321,48.15963,0.14533
6.39702,48.15989,0.24326
6.39292,48.12497,0.34205
6.39866,48.07949,0.44035
6.39824,48.06585,0.53822
6.39591,48.06175,0.63660
6.39871,48.09553,0.73504
6.39515,48.16166,0.83345
6.38837,48.16050,0.93202
6.39117,48.20915,1.03030
6.38511,48.27274,1.12877
6.37971,48.31282,1.22712
6.38163,48.69585,1.32551
6.36989,49.11875,1.42388
6.34964,49.16863,1.52233
6.33996,49.26059,1.62037
6.34392,49.23918,1.71897
6.34527,49.09275,1.81747
6.34466,48.97183,1.91481
6.34014,48.85855,2.01337
6.34581,48.76156,2.11251
6.34593,48.71147,2.21078
6.34361,48.69644,2.30930
6.34742,48.71293,2.40693
6.35008,48.72488,2.50591
6.35317,49.05046,2.60628
6.33988,49.11314,2.70468
6.34495,48.64894,2.80305
6.39421,48.22968,2.90110
6.40963,48.06890,3.00016
6.40082,48.04167,3.09835
6.40374,48.01250,3.19688
6.41240,48.01775,3.29476
6.40824,48.15933,3.39295
6.40084,48.20880,3.49168
6.39109,48.22364,3.58973
6.39413,48.25609,3.68799
6.38973,48.26583,3.78680
6.38526,48.28975,3.88495
6.38176,48.24792,3.98315
6.38466,48.41038,4.08142
6.38467,48.57111,4.18023
6.37112,48.68233,4.27864
6.36464,48.66670,4.37694
6.36666,48.68301,4.47536
6.36337,48.59690,4.57383
6.36632,48.36807,4.67186
6.37999,48.29942,4.77000
6.38376,48.29983,4.86845
6.38215,48.32095,4.96734
6.37779,48.41128,5.06506
6.37631,48.43839,5.16402
6.37528,48.42552,5.26233
6.37525,48.42165,5.36309
6.37279,48.42050,5.46132
6.37410,48.44115,5.55977
6.37449,48.52434,5.65818
6.36727,48.64030,5.75651
6.34744,48.90609,5.85475
6.33716,49.08383,5.95304
6.33460,49.16515,6.05112
6.33576,49.22454,6.14955
6.33043,49.24236,6.24828
6.32395,49.26871,6.34669
6.32409,49.31861,6.44485
6.31675,49.32658,6.54343
6.31522,49.33598,6.64140
6.31369,49.37379,6.73952
6.30920,49.37114,6.83782
6.30591,49.34934,6.93631
6.30670,49.37780,7.03457
6.30823,49.37234,7.13301
6.30167,49.34270,7.23159
6.30316,48.99081,7.33016
6.33770,48.45124,7.42783
6.37748,48.42937,7.52679
6.37626,48.44381,7.62532
6.36710,48.70014,7.72379
6.35337,48.92404,7.82207
6.34830,49.11021,7.92038
6.33744,49.16606,8.01859
6.33140,49.14782,8.11596
6.33245,49.15635,8.21738
6.33225,49.14490,8.31601
6.33287,49.12047,8.41476
6.33442,49.05714,8.51290
6.33147,48.56914,8.61125
6.36930,48.19174,8.70962
6.39793,48.03652,8.80755
6.40301,48.01096,8.90587
6.40370,47.98229,9.00423
6.40406,47.97369,9.10245
6.40913,47.95011,9.20143
6.41002,47.96403,9.29980
6.41124,47.96821,9.39815
6.41544,47.96946,9.49648
6.41587,47.94884,9.59457
6.41924,47.94265,9.69225
6.46131,47.94080,9.79098
6.52991,48.03824,9.88909
6.53879,48.06747,9.98774
6.53288,48.05524,10.08653
6.54005,48.05157,10.18444
6.54271,48.05047,10.28259
6.54559,48.05014,10.38151
6.54606,48.05004,10.48010
6.55538,48.07101,10.57829
6.57010,48.07730,10.67638
