 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:6.326894956831334 y:48.61399743682942
6.39117,48.20915,1.10389,14,14
6.34361,48.69644,1.26563,9,9
6.38973,48.26583,1.49927,13,13
6.37525,48.42165,1.54641,11,11
6.30591,49.34934,1.52693,6,5
6.33245,49.15635,1.35939,7,7
6.48801,47.84087,5.10120,17,17
6.38722,47.74413,0.96771,18,19
6.51437,50.07444,1.61765,2,3
6.47309,49.79211,1.79267,4,4
6.66157,48.02083,2.09730,15,15
6.57432,49.29293,0.96714,6,6
6.63735,47.97922,1.21946,16,16
6.58455,48.41184,1.27500,12,12
6.55829,47.77037,2.22005,18,18
6.38986,50.60537,1.29769,0,0
6.35095,50.11439,1.35240,2,2
6.40420,48.94541,2.15948,8,8
6.32698,50.24446,1.28501,1,1
6.40293,48.55927,3.58498,10,10
