 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.8916387253765414 y:52.343151817179034
3.53221,52.64041,1.55330,1,3
4.66884,52.86589,1.39949,9,6
3.92809,52.55365,1.40150,5,4
2.92608,52.55768,1.92126,0,1
5.50969,52.64184,1.86996,9,7
6.57918,52.56557,1.21248,9,9
1.95396,53.08081,1.58741,0,0
5.68523,53.43472,1.61028,9,8
3.08259,53.59300,1.35088,0,2
4.53271,53.77321,1.24730,9,5
3.66608,53.38317,1.03501,2,3
5.89937,53.20421,1.28250,9,8
3.33129,53.35257,1.59747,0,2
4.28829,53.30277,1.29402,8,4
6.44474,52.84557,1.47414,9,9
2.28978,52.32598,1.77745,0,0
5.64089,53.03848,1.54113,9,6
2.84204,52.57891,2.15915,0,1
4.95697,53.40553,2.13676,9,5
6.05388,53.25767,1.36272,9,7
