 knee_pos_x, knee_pos_y, time
3.91578,52.55719,0.09514
3.90896,52.53816,0.19280
3.91041,52.54645,0.29160
3.90834,52.55593,0.38933
3.90374,52.55178,0.48762
3.89117,52.55053,0.58609
3.86495,52.51516,0.68491
3.81681,52.50455,0.78292
3.74292,52.55736,0.88128
3.66201,52.59421,0.97993
3.62070,52.60526,1.07828
3.59745,52.60858,1.17670
3.55518,52.64457,1.27504
3.53549,52.64137,1.37340
3.53221,52.64041,1.47174
3.52788,52.64012,1.56962
3.50828,52.65404,1.66875
3.47997,52.67921,1.76697
3.47764,52.67276,1.86542
3.56425,52.64983,1.96272
3.76296,52.56595,2.06217
3.88973,52.58278,2.16053
4.01267,52.62284,2.25884
4.07967,52.65585,2.35712
4.14544,52.70776,2.45789
4.24236,52.70233,2.55634
4.45051,52.77770,2.65407
4.59149,52.85631,2.75306
4.66884,52.86589,2.85135
4.70416,52.86177,2.95394
4.70782,52.82553,3.04815
4.70090,52.80766,3.14642
4.68336,52.78830,3.24414
4.66345,52.77549,3.34250
4.61302,52.73665,3.44109
4.51483,52.68299,3.53999
4.33814,52.69490,3.63779
4.22577,52.67747,3.73613
4.15873,52.66524,3.83486
4.10368,52.64757,3.93326
4.02926,52.60727,4.03202
3.95815,52.56718,4.12965
3.92934,52.56215,4.22783
3.92809,52.55365,4.32676
3.92843,52.55109,4.42470
3.92882,52.55033,4.52300
3.92768,52.55010,4.62133
3.92583,52.55003,4.72004
3.91544,52.53601,4.81872
3.87324,52.53180,4.91682
3.76775,52.60754,5.01479
3.56029,52.74226,5.11578
3.50641,52.78268,5.21440
3.23033,52.73880,5.31263
3.11358,52.72564,5.41050
3.06765,52.72169,5.50884
3.05110,52.70651,5.60782
3.04769,52.71595,5.70607
3.04029,52.70479,5.80435
3.03347,52.69444,5.90286
3.00213,52.63533,6.00113
2.94774,52.57560,6.09967
2.92608,52.55768,6.19714
2.93127,52.55230,6.29559
2.93895,52.55069,6.39454
2.94903,52.55721,6.49299
2.98833,52.60116,6.59126
3.10908,52.71935,6.68919
3.48598,52.80380,6.78802
3.74555,52.76614,6.88635
3.97610,52.94384,6.98470
4.09696,53.02515,7.08311
4.29079,53.02155,7.18136
4.51188,53.09046,7.27953
4.76931,53.12514,7.37837
4.91069,53.12154,7.47650
4.98229,53.12046,7.57470
5.01358,53.07114,7.67297
5.12392,52.92334,7.77120
5.39781,52.74600,7.87219
5.50601,52.69280,7.97094
5.50969,52.64184,8.06878
5.44992,52.58455,8.16761
5.33567,52.60937,8.26597
5.28215,52.64481,8.36365
5.32718,52.62744,8.46204
5.45441,52.57323,8.56106
5.56986,52.73197,8.65941
5.70531,52.80759,8.75780
5.90697,52.83028,8.85618
6.33886,52.77408,8.95451
6.45917,52.72222,9.05209
6.50362,52.62967,9.15034
6.55033,52.60190,9.24900
6.57918,52.56557,9.34748
6.57835,52.56167,9.44609
6.57737,52.56050,9.54410
6.58456,52.53215,9.64287
6.53311,52.53065,9.74122
6.18972,52.82419,9.83981
5.93761,53.19926,9.93763
5.53447,53.43078,10.03634
5.11751,53.77323,10.13439
4.58824,53.84097,10.23317
4.10840,53.88929,10.33155
3.60097,54.00179,10.42989
3.12855,53.78354,10.52743
2.59877,53.66206,10.62884
2.26581,53.41562,10.72742
2.10214,53.22269,10.82575
1.95396,53.08081,10.92406
1.97803,53.01024,11.02238
1.98963,53.01707,11.12087
1.99959,53.00512,11.21920
2.03230,53.07854,11.31669
2.21424,53.35256,11.41577
2.66780,53.47677,11.51433
3.15657,53.64703,11.61254
3.70543,53.60011,11.71101
4.04030,53.58603,11.80931
4.59401,53.66581,11.90771
4.99939,53.62674,12.00517
5.41607,53.51702,12.10352
5.60687,53.47011,12.20296
5.65434,53.42803,12.30112
5.66188,53.42241,12.39953
5.68523,53.43472,12.49783
5.70423,53.43842,12.59622
5.69130,53.42553,12.69456
5.66013,53.38666,12.79296
5.60550,53.33300,12.89125
5.34027,53.39390,12.98963
5.01129,53.55217,13.08776
4.68790,53.59965,13.18620
4.40500,53.64890,13.28448
4.12947,53.73367,13.38537
3.81166,53.68910,13.48382
3.48158,53.77373,13.58213
3.29741,53.70112,13.68013
3.15829,53.62334,13.77883
3.08259,53.59300,13.87706
3.03785,53.56990,13.97556
3.01697,53.57697,14.07348
3.02800,53.60009,14.17233
3.14813,53.64903,14.26984
3.39418,53.74071,14.36902
3.81501,53.76821,14.46725
4.03629,53.77646,14.56564
4.25342,53.74394,14.66407
4.46685,53.81118,14.76243
4.55883,53.78235,14.86089
4.54582,53.78071,14.95826
4.53271,53.77321,15.05659
4.55238,53.77796,15.15794
4.57459,53.77239,15.25413
4.58491,53.77072,15.35259
4.56250,53.72122,15.45100
4.48611,53.62936,15.54940
4.31979,53.62281,15.64782
4.11774,53.67684,15.74607
4.00450,53.60905,15.84443
3.84283,53.46972,15.94239
3.72719,53.41391,16.04055
3.66608,53.38317,16.14143
3.64593,53.35295,16.24027
