 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.786419565237921 y:52.052660820748066
3.43046,52.26212,2.82619,2,2
3.05430,52.16177,1.16675,0,0
4.11398,52.30000,2.04807,12,12
4.66181,52.39213,1.01193,14,14
3.58162,52.26043,3.53231,4,3
3.91202,52.27980,2.09257,9,9
3.73449,52.23960,1.73325,6,6
4.19517,52.33044,2.39521,13,13
3.81260,52.21985,1.23709,7,7
3.97588,52.29888,1.67763,10,10
4.02369,52.32448,0.94230,11,11
3.85878,52.28000,2.00563,8,8
3.62647,52.32938,2.54235,5,5
3.41178,52.36715,3.60221,1,1
3.59094,52.32681,1.87689,4,4
3.10018,52.30943,1.09028,0,0
4.71263,52.46763,1.11265,14,14
3.37043,52.37539,4.02914,1,1
4.04156,52.30279,2.65501,11,11
4.16945,52.33018,1.20335,13,13
