 knee_pos_x, knee_pos_y, time, selected_No, target_No, calibration x:3.689694821210884 y:52.83666642880813
4.83908,53.06800,1.54260,14,12
3.41360,52.71694,1.47865,3,6
6.05282,52.93251,1.54478,14,14
2.65698,52.44419,2.00516,0,2
5.45664,52.96646,1.85562,14,11
2.14086,52.24372,1.77708,0,0
4.95690,53.07803,1.78960,14,8
5.67250,53.03024,1.03476,14,10
4.53035,52.91308,1.16976,14,7
2.94283,52.45727,1.38385,0,1
5.42063,53.03380,1.80138,14,13
4.58765,52.90516,1.18026,14,9
3.24207,52.69406,1.07960,0,3
4.15377,52.80880,1.28269,14,5
3.68076,52.79863,1.52840,7,4
5.12951,53.11224,1.72190,14,12
4.04639,52.78854,2.31906,12,5
4.22441,52.82990,1.78769,14,6
5.22327,53.05252,1.77599,14,10
3.79664,52.72352,1.81372,9,4
